"TOA5","Sanddune-Pen-1","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1_06212021.CR1","50777","PAR_RAD_PRECIP"
"TIMESTAMP","RECORD","PAR_Den_Avg","PAR_Den_Max","PAR_Den_Min","PAR_Den_Std","PAR_Tot_Tot","TT_C_Avg","TT_C_Max","TT_C_Min","TT_C_Std","TT_C_2_Avg","TT_C_2_Max","TT_C_2_Min","TT_C_2_Std","TT_C_3_Avg","TT_C_3_Max","TT_C_3_Min","TT_C_3_Std","Rain_mm_Tot"
"TS","RN","umol/s/m^2","umol/s/m^2","umol/s/m^2","umol/s/m^2","mmol/m^2","","","","","","","","","","","","",""
"","","Avg","Max","Min","Std","Tot","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Tot"
"2021-06-24 12:30:00",0,2385,2436,2297,40.6,369.662,37.66,38.4,36.77,0.466,38.58,39.23,37.96,0.398,"NAN","NAN","NAN","NAN",0
"2021-06-24 13:00:00",1,2453,2489,2353,30.74,846.3863,39.7,41.46,37.82,1.036,40.72,41.92,38.91,0.731,"NAN","NAN","NAN","NAN",0
"2021-06-24 13:30:00",2,2437,2636,1692,177.6,1096.432,41.46,43.05,40.36,0.531,41.38,42.82,40.03,0.602,"NAN","NAN","NAN","NAN",0
"2021-06-24 14:00:00",3,2202,2954,812,755.2,990.7305,31.04,45.2,-18.53,14.73,25.72,42.67,-38.26,11.66,"NAN","NAN","NAN","NAN",0
"2021-06-24 16:00:00",0,1103,2259,362.9,719.9,485.3615,25.41,28.91,23.39,1.826,23.74,27.06,21.71,1.68,0,0,0,0,0
"2021-06-24 16:30:00",1,118.1,347.1,72.57,63.1,53.13195,18.82,23.84,12.37,3.623,17.39,22.61,11.8,3.309,0,0,0,0,0.278
"2021-06-24 17:00:00",2,128.8,143.6,111.3,10.17,57.97493,14.48,15.38,13.43,0.626,13.77,14.75,12.87,0.601,0,0,0,0,0.278
"2021-06-24 17:30:00",3,104,112.9,80.5,9.59,46.80866,13,13.68,12.55,0.333,12.48,13.08,11.98,0.299,0,0,0,0,0.556
"2021-06-24 18:00:00",4,83,100.3,69.51,8.71,37.35964,12.11,12.68,11.85,0.21,11.79,12.26,11.52,0.154,0,0,0,0,0.278
"2021-06-24 18:30:00",5,53.47,69.51,33.18,11.11,24.06343,12.32,12.63,12.02,0.164,12.07,12.47,11.65,0.22,0,0,0,0,1.112
"2021-06-24 19:00:00",6,40.32,56.09,30.02,9.09,18.1423,12.44,12.69,12.07,0.144,12.22,12.52,11.71,0.196,0,0,0,0,2.502
"2021-06-24 19:30:00",7,81,98.8,57.67,11.56,36.44992,12.34,12.6,12.02,0.152,12.06,12.48,11.62,0.204,0,0,0,0,0.278
"2021-06-24 20:00:00",8,59.28,73.48,39.5,10.51,26.67634,12.13,12.26,11.97,0.052,11.84,12.02,11.71,0.061,0,0,0,0,0
"2021-06-24 20:30:00",9,24.08,38.71,10.27,8.54,10.83544,12.14,12.31,12,0.066,12.01,12.14,11.89,0.067,0,0,0,0,0
"2021-06-24 21:00:00",10,4.249,10.27,0.79,2.475,1.911966,12.23,12.33,12.16,0.033,12.22,12.31,12.12,0.041,0,0,0,0,0
"2021-06-24 21:30:00",11,0.404,0.79,0,0.395,0.1817137,12.05,12.15,11.99,0.04,12.05,12.19,11.96,0.058,0,0,0,0,0
"2021-06-24 22:00:00",12,0,0,0,0,0,11.88,12,11.78,0.049,12.15,12.24,12,0.054,0,0,0,0,0
"2021-06-24 22:30:00",13,0,0,0,0,0,11.9,11.97,11.81,0.048,12.16,12.26,12.04,0.055,0,0,0,0,0
"2021-06-24 23:00:00",14,0,0,0,0,0,11.89,11.96,11.83,0.031,11.88,12.04,11.75,0.074,0,0,0,0,0.278
"2021-06-24 23:30:00",15,0.009,0.79,0,0.083,0.003950123,11.79,11.88,11.73,0.04,11.77,11.92,11.7,0.053,0,0,0,0,0
"2021-06-25 00:00:00",16,0,0,0,0,0,11.92,12.17,11.79,0.098,12,12.38,11.85,0.135,0,0,0,0,0
"2021-06-25 00:30:00",17,0.009,0.79,0,0.083,0.003950012,12.12,12.33,11.97,0.095,12.27,12.52,12.08,0.122,0,0,0,0,0
"2021-06-25 01:00:00",18,0,0,0,0,0,12.11,12.21,12.05,0.037,12.2,12.36,12.05,0.08,0,0,0,0,0
"2021-06-25 01:30:00",19,0.009,0.79,0,0.083,0.003950153,11.95,12.08,11.7,0.061,11.87,12.07,11.58,0.087,0,0,0,0,0
"2021-06-25 02:00:00",20,0.009,0.79,0,0.083,0.003950109,11.66,11.75,11.41,0.065,11.5,11.62,11.16,0.081,0,0,0,0,0.834
"2021-06-25 02:30:00",21,0,0,0,0,0,11.62,11.73,11.52,0.048,11.47,11.6,11.34,0.065,0,0,0,0,1.112
"2021-06-25 03:00:00",22,0,0,0,0,0,11.4,11.58,11.19,0.105,11.26,11.45,10.96,0.113,0,0,0,0,1.39
"2021-06-25 03:30:00",23,0,0,0,0,0,11.23,11.49,11.12,0.081,11.05,11.39,10.89,0.098,0,0,0,0,0
"2021-06-25 04:00:00",24,0,0,0,0,0,11.16,11.45,10.73,0.273,11.13,11.41,10.66,0.247,0,0,0,0,5.56
"2021-06-25 04:30:00",25,0,0,0,0,0,10.78,10.83,10.7,0.027,10.74,10.82,10.7,0.025,0,0,0,0,5.56
"2021-06-25 05:00:00",26,0,0,0,0,0,10.76,10.85,10.3,0.11,10.74,10.82,10.51,0.045,0,0,0,0,4.726
"2021-06-25 05:30:00",27,0.219,0.79,0,0.354,0.09876544,10.22,10.46,9.93,0.123,10.23,10.5,10.04,0.129,0,0,0,0,3.336
"2021-06-25 06:00:00",28,4.557,7.902,0.79,2.114,2.050601,10.01,10.37,9.85,0.14,10.07,10.34,9.91,0.109,0,0,0,0,2.224
"2021-06-25 06:30:00",29,24.04,37.93,7.112,10.35,10.8187,9.96,10.08,9.82,0.062,9.91,9.99,9.85,0.026,0,0,0,0,0
"2021-06-25 07:00:00",30,60.86,113.8,34.77,24.35,27.38673,10.12,10.34,9.98,0.08,10.03,10.18,9.92,0.063,0,0,0,0,0.278
"2021-06-25 07:30:00",31,102.6,153.3,66.38,22.57,46.16745,10.34,10.47,10.18,0.062,10.25,10.35,10.15,0.048,0,0,0,0,0
"2021-06-25 08:00:00",32,121.5,167.5,79.03,25.96,54.68672,10.39,10.55,10.22,0.088,10.35,10.44,10.22,0.06,0,0,0,0,0.278
"2021-06-25 08:30:00",33,250.4,434.6,91.7,103.7,112.6923,10.43,10.95,10.09,0.21,10.36,10.69,10.12,0.164,0,0,0,0,0.278
"2021-06-25 09:00:00",34,268.9,376.1,175.4,54.95,121.0272,10.71,10.92,10.55,0.082,10.69,10.82,10.55,0.061,0,0,0,0,0
"2021-06-25 09:30:00",35,264.6,342.9,158,49.89,119.0703,10.86,11.07,10.65,0.09,10.79,10.93,10.64,0.069,0,0,0,0,0
"2021-06-25 10:00:00",36,663.9,1100,222.8,238.5,298.7508,11.43,12.21,10.72,0.434,11.39,12.25,10.74,0.436,0,0,0,0,0
"2021-06-25 10:30:00",37,1029,1341,685.7,155.7,463.2682,12.5,13.03,11.93,0.246,12.41,12.86,11.97,0.189,0,0,0,0,0
"2021-06-25 11:00:00",38,773.3,1272,530.8,172.2,347.9846,12.46,13.08,11.99,0.242,12.37,12.82,11.9,0.228,0,0,0,0,0
"2021-06-25 11:30:00",39,602.1,762.9,372.7,107.6,270.9346,12.34,12.74,11.97,0.16,12.26,12.51,11.94,0.142,0,0,0,0,0
"2021-06-25 12:00:00",40,691,1010,443.8,167.3,310.9525,12.57,13.05,12.2,0.221,12.53,12.88,12.31,0.155,0,0,0,0,0
"2021-06-25 12:30:00",41,674.6,891,402.8,156.4,303.559,12.82,13.12,12.36,0.142,12.75,13.02,12.53,0.119,0,0,0,0,0
"2021-06-25 13:00:00",42,404,538.6,284.3,76.87,181.778,12.32,12.67,11.94,0.197,12.27,12.54,11.98,0.189,0,0,0,0,0.278
"2021-06-25 13:30:00",43,430,625.5,336.5,95.3,193.4962,12.39,12.75,12.02,0.166,12.31,12.56,12.02,0.148,0,0,0,0,0.556
"2021-06-25 14:00:00",44,526.9,681.6,388.6,105.9,237.1046,12.54,12.92,12.18,0.207,12.46,12.76,12.2,0.162,0,0,0,0,0.278
"2021-06-25 14:30:00",45,622.4,847,426.5,121.3,280.0817,13.29,14.04,12.67,0.321,13.19,13.79,12.65,0.317,0,0,0,0,0
"2021-06-25 15:00:00",46,1495,2856,874,460,672.5935,15.36,16.78,13.98,0.647,15.35,16.36,13.86,0.754,0,0,0,0,0
"2021-06-25 15:30:00",47,1964,2659,745.3,641.9,883.7971,16.84,18.32,15.17,0.864,17.24,18.61,15.88,0.766,0,0,0,0,0
"2021-06-25 16:00:00",48,1536,2523,756,723.6,691.0957,17.02,18.71,15.6,0.922,17.77,18.95,16.15,0.863,0,0,0,0,0
"2021-06-25 16:30:00",49,733.8,1215,609.2,117.6,330.2144,15.13,16.52,14.35,0.518,15.74,16.56,15.23,0.398,0,0,0,0,0
"2021-06-25 17:00:00",50,1410,2430,618.8,572.6,634.3945,16.4,18.75,14.5,0.989,17.36,18.62,15.33,0.959,0,0,0,0,0
"2021-06-25 17:30:00",51,490,1447,311,168,220.4794,14.84,17.29,14.11,0.526,15.9,18.12,14.8,0.818,0,0,0,0,0
"2021-06-25 18:00:00",52,429.1,683.6,268.3,130.5,193.0993,14.23,14.64,13.95,0.163,14.83,15.37,14.57,0.209,0,0,0,0,0
"2021-06-25 18:30:00",53,354.7,530.4,268.4,72.96,159.6371,13.23,14.34,12.15,0.614,14.71,15.31,14.19,0.298,0,0,0,0,0
"2021-06-25 19:00:00",54,218.7,270,180,27.21,98.41863,11.48,12.11,11.1,0.317,13.64,14.18,13.19,0.308,0,0,0,0,0
"2021-06-25 19:30:00",55,437,644.4,195.8,142.1,196.6425,12.57,13.56,11.3,0.746,14.31,15.31,13.01,0.823,0,0,0,0,0
"2021-06-25 20:00:00",56,264.7,439.1,74.21,117.9,119.0966,11.66,12.59,10.33,0.714,14.3,15.05,12.83,0.64,0,0,0,0,0
"2021-06-25 20:30:00",57,50.31,74.21,28.42,12.4,22.64063,10.13,10.67,9.84,0.196,11.82,12.76,11.25,0.459,0,0,0,0,0
"2021-06-25 21:00:00",58,7.825,28.42,2.369,7.41,3.52139,11.38,12.24,10.57,0.535,11.61,12.1,11,0.316,0,0,0,0,0
"2021-06-25 21:30:00",59,0.579,2.369,0,0.643,0.2606319,9.53,10.65,9.06,0.476,10.27,11.07,9.68,0.48,0,0,0,0,0
"2021-06-25 22:00:00",60,0,0,0,0,0,8.92,9.23,8.42,0.253,9.46,9.72,9.07,0.158,0,0,0,0,0
"2021-06-25 22:30:00",61,0,0,0,0,0,8.71,9.15,8.46,0.212,8.89,9.11,8.77,0.076,0,0,0,0,0
"2021-06-25 23:00:00",62,0,0,0,0,0,8.94,9.2,8.64,0.176,9.25,9.37,9,0.092,0,0,0,0,0
"2021-06-25 23:30:00",63,0,0,0,0,0,8.43,8.66,8.24,0.104,8.99,9.22,8.7,0.151,0,0,0,0,0
"2021-06-26 00:00:00",64,0,0,0,0,0,7.96,8.76,7.564,0.415,8.35,8.8,7.986,0.256,0,0,0,0,0
"2021-06-26 00:30:00",65,0,0,0,0,0,8.06,9.02,7.253,0.616,7.966,8.63,7.493,0.309,0,0,0,0,0
"2021-06-26 01:00:00",66,0,0,0,0,0,9.12,9.41,8.93,0.125,8.81,9.08,8.59,0.131,0,0,0,0,0
"2021-06-26 01:30:00",67,0,0,0,0,0,9.45,9.89,8.97,0.227,9.18,9.34,8.81,0.156,0,0,0,0,0
"2021-06-26 02:00:00",68,0.009,0.79,0,0.083,0.003951326,8.36,8.94,7.93,0.322,8.65,8.89,8.36,0.189,0,0,0,0,0
"2021-06-26 02:30:00",69,0,0,0,0,0,8.96,9.54,8.47,0.254,8.98,9.51,8.43,0.317,0,0,0,0,0
"2021-06-26 03:00:00",70,0,0,0,0,0,9.15,9.51,8.78,0.183,9.39,9.52,9.2,0.071,0,0,0,0,0
"2021-06-26 03:30:00",71,0,0,0,0,0,8.22,9.38,7.69,0.511,8.98,9.53,8.58,0.303,0,0,0,0,0
"2021-06-26 04:00:00",72,0,0,0,0,0,9.11,10.02,7.892,0.828,9.09,9.89,8.38,0.57,0,0,0,0,0
"2021-06-26 04:30:00",73,0,0,0,0,0,10.18,10.41,9.93,0.142,10.17,10.42,9.87,0.152,0,0,0,0,0
"2021-06-26 05:00:00",74,0,0,0,0,0,10.32,10.42,10.22,0.043,10.42,10.49,10.36,0.025,0,0,0,0,0
"2021-06-26 05:30:00",75,0.395,0.79,0,0.395,0.1777806,10.39,10.47,10.27,0.05,10.48,10.57,10.42,0.035,0,0,0,0,0
"2021-06-26 06:00:00",76,8.72,28.44,0.79,7.152,3.922968,10.38,10.62,10.24,0.095,10.53,10.72,10.42,0.074,0,0,0,0,0
"2021-06-26 06:30:00",77,33.97,44.25,26.86,5.756,15.28505,10.65,10.77,10.54,0.053,10.81,10.9,10.68,0.06,0,0,0,0,0
"2021-06-26 07:00:00",78,74.67,113.8,23.7,25.36,33.60165,10.72,10.85,10.62,0.072,10.84,10.91,10.77,0.043,0,0,0,0,0
"2021-06-26 07:30:00",79,127.7,219.6,52.14,59.02,57.46017,10.9,11.21,10.68,0.191,10.99,11.26,10.76,0.178,0,0,0,0,0
"2021-06-26 08:00:00",80,68.48,150.1,37.92,29.8,30.81382,10.27,11.16,9.6,0.487,10.29,11.18,9.53,0.53,0,0,0,0,0
"2021-06-26 08:30:00",81,153.1,271.8,86.1,46.69,68.88546,10.15,10.66,9.71,0.287,9.98,10.38,9.62,0.235,0,0,0,0,0
"2021-06-26 09:00:00",82,283,601.3,175.4,110.7,127.3574,10.15,10.88,9.68,0.275,9.91,10.43,9.51,0.203,0,0,0,0,0.556
"2021-06-26 09:30:00",83,1043,2048,526.2,436.4,469.3897,11.6,13.28,10.42,0.776,12.03,14.02,10.25,0.978,0,0,0,0,0
"2021-06-26 10:00:00",84,1735,2378,1147,223.6,780.7393,14.22,16.28,12.58,0.88,15.19,17.29,13.67,0.907,0,0,0,0,0
"2021-06-26 10:30:00",85,1449,2674,1019,295.4,652.1185,14.91,16.92,13.66,0.706,15.67,18.04,14.32,0.748,0,0,0,0,0
"2021-06-26 11:00:00",86,1592,2886,607.3,759.1,716.4512,16.54,19.98,13.62,1.758,16.55,19.14,13.9,1.514,0,0,0,0,0
"2021-06-26 11:30:00",87,913,2752,485.8,328.7,410.9538,14.66,16.29,13.34,0.823,14.56,16.41,13.42,0.672,0,0,0,0,0
"2021-06-26 12:00:00",88,724.2,3051,233.5,626.8,325.8849,14.38,17.51,13.41,0.959,14.25,17.66,13.18,0.908,0,0,0,0,0
"2021-06-26 12:30:00",89,401.9,2733,233.6,358.3,180.8665,12.44,14.43,11.74,0.572,12.06,13.91,11.32,0.58,0,0,0,0,0.278
"2021-06-26 13:00:00",90,1601,3140,565.2,823,720.4753,15.42,18.51,13.42,1.25,14.89,18.33,13.24,1.115,0,0,0,0,0
"2021-06-26 13:30:00",91,1222,3291,369.4,844,549.9451,15.99,18.83,13.82,1.5,15.54,18.47,13.45,1.51,0,0,0,0,0
"2021-06-26 14:00:00",92,1305,3460,495.7,806,587.2194,16.24,20.34,13.93,1.533,16.14,20.08,13.7,1.567,0,0,0,0,0
"2021-06-26 14:30:00",93,1327,2855,331.4,1006,596.9623,16.94,20.45,14.62,1.765,16.61,21.05,14.13,2.133,0,0,0,0,0
"2021-06-26 15:00:00",94,654.7,2770,288.8,599,294.6043,15.09,18.48,14.15,1.228,14.95,18.79,14,1.388,0,0,0,0,0
"2021-06-26 15:30:00",95,1118,2882,367.8,526,503.2365,16.53,18.96,14.74,0.908,16.35,19.69,14.61,1.05,0,0,0,0,0
"2021-06-26 16:00:00",96,718.4,1070,353.6,142,323.2921,14.08,16.76,13.26,0.883,13.82,16.46,12.64,0.99,0,0,0,0,0
"2021-06-26 16:30:00",97,380.1,663.2,138.1,181.9,171.0504,13.03,13.76,12.21,0.455,12.35,13.15,11.16,0.456,0,0,0,0,0.278
"2021-06-26 17:00:00",98,437.5,880,206.9,173.9,196.8679,13.61,14.16,12.97,0.32,13.09,13.8,12.54,0.293,0,0,0,0,0
"2021-06-26 17:30:00",99,104.3,205.3,33.17,55.28,46.94691,10.93,13.06,8.34,1.351,10.43,12.65,8.37,1.388,0,0,0,0,2.502
"2021-06-26 18:00:00",100,281.4,722,137.4,103.7,126.6168,10.61,11.12,10.22,0.145,10.34,10.81,9.85,0.216,0,0,0,0,0.278
"2021-06-26 18:30:00",101,590.3,1343,230.7,376.2,265.6564,12.25,13.36,11.47,0.396,11.86,13.06,11.25,0.473,0,0,0,0,0
"2021-06-26 19:00:00",102,277.4,707.7,128,102.7,124.8265,11.97,12.64,11.7,0.163,11.61,13.08,11.16,0.305,0,0,0,0,0
"2021-06-26 19:30:00",103,80.6,183.2,15.8,51.74,36.28498,11.22,11.97,10.52,0.496,10.91,11.78,10.19,0.541,0,0,0,0,1.39
"2021-06-26 20:00:00",104,60.67,146.1,22.12,42.36,27.29978,10.44,10.62,10.09,0.114,10.16,10.56,9.55,0.207,0,0,0,0,1.112
"2021-06-26 20:30:00",105,24,71.1,3.95,20.49,10.79917,9.99,10.2,9.81,0.085,9.63,9.95,9.33,0.183,0,0,0,0,0.834
"2021-06-26 21:00:00",106,6.716,11.85,0.79,3.559,3.022366,9.76,9.86,9.65,0.054,9.55,9.69,9.4,0.074,0,0,0,0,1.112
"2021-06-26 21:30:00",107,0.342,0.79,0,0.392,0.1540988,9.63,9.76,9.49,0.063,9.32,9.58,9.17,0.12,0,0,0,0,0
"2021-06-26 22:00:00",108,0,0,0,0,0,8.63,9.5,7.69,0.562,7.816,9.27,6.253,1.045,0,0,0,0,0
"2021-06-26 22:30:00",109,0,0,0,0,0,7.486,7.704,7.32,0.084,6.496,6.922,6.062,0.288,0,0,0,0,0
"2021-06-26 23:00:00",110,0.009,0.79,0,0.083,0.003951545,6.861,7.326,6.512,0.246,5.784,6.31,5.262,0.323,0,0,0,0,0
"2021-06-26 23:30:00",111,0,0,0,0,0,6.728,7.032,6.467,0.159,6.364,7.04,5.258,0.53,0,0,0,0,0
"2021-06-27 00:00:00",112,0.009,0.79,0,0.083,0.003952309,6.711,7.049,6.53,0.159,6.558,7.138,6.126,0.259,0,0,0,0,0
"2021-06-27 00:30:00",113,0,0,0,0,0,6.641,6.82,6.419,0.104,5.864,6.671,5.372,0.306,0,0,0,0,0
"2021-06-27 01:00:00",114,0,0,0,0,0,6.437,6.685,5.948,0.213,5.759,6.311,4.848,0.445,0,0,0,0,0
"2021-06-27 01:30:00",115,0,0,0,0,0,5.776,6.054,5.537,0.143,4.841,5.259,4.184,0.281,0,0,0,0,0
"2021-06-27 02:00:00",116,0,0,0,0,0,5.874,6.101,5.666,0.125,5.134,5.36,4.744,0.148,0,0,0,0,0
"2021-06-27 02:30:00",117,0,0,0,0,0,5.625,5.971,5.406,0.151,5.022,5.489,4.527,0.266,0,0,0,0,0
"2021-06-27 03:00:00",118,0,0,0,0,0,5.738,6.31,5.351,0.329,5.396,6.563,4.308,0.741,0,0,0,0,0.278
"2021-06-27 03:30:00",119,0,0,0,0,0,6.355,6.937,6.076,0.267,5.942,6.671,5.348,0.378,0,0,0,0,0
"2021-06-27 04:00:00",120,0.009,0.791,0,0.083,0.003952923,7.216,7.444,6.921,0.201,7.07,7.307,6.565,0.234,0,0,0,0,0
"2021-06-27 04:30:00",121,0,0,0,0,0,7.221,7.434,6.943,0.175,6.805,7.358,5.804,0.575,0,0,0,0,0
"2021-06-27 05:00:00",122,0,0,0,0,0,6.989,7.059,6.933,0.028,6.671,6.891,6.371,0.148,0,0,0,0,0
"2021-06-27 05:30:00",123,1.353,3.952,0,1.056,0.6086556,6.961,7.294,6.769,0.176,6.327,7.195,5.447,0.602,0,0,0,0,0
"2021-06-27 06:00:00",124,8.59,11.86,3.952,1.893,3.865341,7.459,7.824,7.151,0.231,7.384,7.927,6.892,0.361,0,0,0,0,0
"2021-06-27 06:30:00",125,34.53,49.01,8.7,13.93,15.53664,8.09,8.32,7.822,0.158,8.15,8.45,7.851,0.17,0,0,0,0,0
"2021-06-27 07:00:00",126,60.09,75.87,45.85,8.64,27.04031,8.42,8.58,8.33,0.076,8.47,8.68,8.35,0.085,0,0,0,0,0
"2021-06-27 07:30:00",127,198.4,357.2,71.13,83.5,89.26983,8.99,9.41,8.57,0.297,9.02,9.42,8.6,0.266,0,0,0,0,0
"2021-06-27 08:00:00",128,224,398.3,139.1,74.5,100.7999,9.68,9.78,9.45,0.062,9.56,9.73,9.27,0.092,0,0,0,0,0
"2021-06-27 08:30:00",129,384.7,648.7,184.9,116.7,173.1094,10.36,10.81,9.7,0.33,10.28,10.81,9.58,0.331,0,0,0,0,0
"2021-06-27 09:00:00",130,388.3,542,237,83.4,174.7272,11.12,11.5,10.71,0.197,10.85,11.58,10.4,0.297,0,0,0,0,0
"2021-06-27 09:30:00",131,427.6,540.3,336.5,57.79,192.4194,11.33,11.57,10.98,0.171,11.09,11.44,10.6,0.18,0,0,0,0,0
"2021-06-27 10:00:00",132,235.6,352.3,159.5,66.54,106.0092,11.13,11.51,10.69,0.292,10.61,11.2,9.94,0.372,0,0,0,0,0
"2021-06-27 10:30:00",133,169.9,214.8,120.1,30.88,76.46959,10.53,10.76,10.27,0.139,10.18,10.4,10.01,0.093,0,0,0,0,0.278
"2021-06-27 11:00:00",134,164.9,271.8,118.5,38.37,74.22398,10.37,10.58,10.25,0.07,10.16,10.46,9.96,0.129,0,0,0,0,0.556
"2021-06-27 11:30:00",135,627.7,1207,267,292.2,282.4818,11.37,12.38,10.54,0.608,11.28,12.41,10.42,0.594,0,0,0,0,0.278
"2021-06-27 12:00:00",136,943,1301,462.9,295.6,424.4491,12.87,13.66,12.25,0.347,12.48,13.54,11.34,0.532,0,0,0,0,0
"2021-06-27 12:30:00",137,1097,3159,448.7,549,493.5201,12.8,15.61,11.71,0.952,12.27,15.39,10.97,1.096,0,0,0,0,0.278
"2021-06-27 13:00:00",138,2251,3655,1295,606.3,1013.099,15.75,17.64,13.58,1.095,14.89,16.8,12.71,0.996,0,0,0,0,0
"2021-06-27 13:30:00",139,2315,3015,871,573.1,1041.568,17.22,18.6,15.47,0.726,15.88,17.33,14.28,0.72,0,0,0,0,0
"2021-06-27 14:00:00",140,2094,3533,966,660.3,942.1177,16.66,19.51,15.23,0.805,16.06,18.05,14.45,0.773,0,0,0,0,0
"2021-06-27 14:30:00",141,2333,3179,654.8,643.9,1049.72,18.4,19.6,15.68,0.768,17.31,18.88,14.63,0.909,0,0,0,0,0
"2021-06-27 15:00:00",142,2414,2988,624.8,542,1086.124,19.46,20.77,16.7,0.814,18.35,19.47,15.57,0.872,0,0,0,0,0
"2021-06-27 15:30:00",143,2261,2784,632.7,459.3,1017.285,18.96,20.32,16.28,0.817,17.85,19.25,15.74,0.771,0,0,0,0,0
"2021-06-27 16:00:00",144,1373,2768,448.9,773.9,617.7972,18.2,21.14,16.29,1.148,17.31,19.83,15.26,1.222,0,0,0,0,0
"2021-06-27 16:30:00",145,883,2319,102.6,839,397.5414,16.24,19.82,10.95,2.307,15.46,19.33,9.83,2.393,0,0,0,0,0.278
"2021-06-27 17:00:00",146,642,1948,94.7,510,288.8954,12.25,14.34,11.1,0.898,11.92,15.15,10.19,1.294,0,0,0,0,1.112
"2021-06-27 17:30:00",147,1368,1991,631.6,409.8,615.5211,15.39,16.64,14.24,0.813,15.4,16.71,13.75,0.867,0,0,0,0,0
"2021-06-27 18:00:00",148,1320,1505,1227,83.1,593.7797,16.84,17.14,16.34,0.151,15.52,16.36,14.67,0.33,0,0,0,0,0
"2021-06-27 18:30:00",149,1198,1282,1103,56,538.9799,16.86,17.24,16.12,0.208,16.29,17.07,15.56,0.337,0,0,0,0,0
"2021-06-27 19:00:00",150,501.9,1171,175.2,335.9,225.85,14.7,16.72,13.06,1.283,14.2,16.46,12.71,1.28,0,0,0,0,0
"2021-06-27 19:30:00",151,318.5,796.2,35.51,234,143.3393,13.97,15.5,12.34,0.789,13.73,15.89,12.02,0.991,0,0,0,0,0
"2021-06-27 20:00:00",152,69.71,173.6,30,38.73,31.36745,12.17,12.61,11.79,0.223,11.88,12.22,11.49,0.211,0,0,0,0,0
"2021-06-27 20:30:00",153,19.21,30,7.108,7.911,8.646445,11.46,11.86,10.99,0.194,11.07,11.62,10.59,0.267,0,0,0,0,0
"2021-06-27 21:00:00",154,5.863,8.69,0.79,2.585,2.63827,10.86,11.1,10.64,0.147,10.51,10.68,10.37,0.078,0,0,0,0,0
"2021-06-27 21:30:00",155,0.132,0.79,0,0.294,0.05924971,10.74,10.91,10.52,0.126,10.42,10.74,10.14,0.197,0,0,0,0,0.556
"2021-06-27 22:00:00",156,0,0,0,0,0,10.31,10.52,10.05,0.093,10.1,10.26,9.94,0.08,0,0,0,0,0
"2021-06-27 22:30:00",157,0,0,0,0,0,9.86,10.15,9.53,0.226,9.8,10.14,9.48,0.191,0,0,0,0,0
"2021-06-27 23:00:00",158,0,0,0,0,0,8.79,9.56,8.29,0.33,8.84,9.6,8.14,0.486,0,0,0,0,0
"2021-06-27 23:30:00",159,0,0,0,0,0,7.612,8.26,7.136,0.385,7.985,8.61,7.548,0.313,0,0,0,0,0
"2021-06-28 00:00:00",160,0,0,0,0,0,6.518,7.113,6.09,0.31,6.78,7.512,6.122,0.386,0,0,0,0,0
"2021-06-28 00:30:00",161,0,0,0,0,0,5.976,6.108,5.869,0.057,6.251,6.637,5.809,0.189,0,0,0,0,0
"2021-06-28 01:00:00",162,0,0,0,0,0,5.778,6.13,5.234,0.226,6.159,6.709,5.159,0.364,0,0,0,0,0
"2021-06-28 01:30:00",163,0,0,0,0,0,5.17,5.319,5.017,0.089,5.375,5.746,4.929,0.186,0,0,0,0,0
"2021-06-28 02:00:00",164,0,0,0,0,0,5.013,5.263,4.74,0.14,5.251,5.666,4.722,0.244,0,0,0,0,0
"2021-06-28 02:30:00",165,0,0,0,0,0,4.688,4.82,4.596,0.056,5.031,5.312,4.552,0.172,0,0,0,0,0
"2021-06-28 03:00:00",166,0,0,0,0,0,4.795,4.91,4.593,0.081,5.239,5.503,4.985,0.134,0,0,0,0,0
"2021-06-28 03:30:00",167,0,0,0,0,0,4.731,4.887,4.507,0.099,4.987,5.166,4.594,0.156,0,0,0,0,0
"2021-06-28 04:00:00",168,0,0,0,0,0,4.979,5.794,4.459,0.456,4.919,5.512,4.582,0.301,0,0,0,0,0
"2021-06-28 04:30:00",169,0,0,0,0,0,6.023,6.309,5.461,0.195,5.923,6.386,5.352,0.292,0,0,0,0,0
"2021-06-28 05:00:00",170,0,0,0,0,0,4.614,5.41,4.203,0.296,4.518,5.827,3.815,0.592,0,0,0,0,0
"2021-06-28 05:30:00",171,1.81,7.116,0,1.956,0.8144225,5.062,5.635,4.588,0.263,5.041,5.304,4.304,0.223,0,0,0,0,0
"2021-06-28 06:00:00",172,18.81,50.6,7.116,10.25,8.464252,6.028,6.498,5.577,0.275,5.576,6.242,4.814,0.517,0,0,0,0,0
"2021-06-28 06:30:00",173,63.19,80.6,51.39,8.49,28.43431,6.891,7.294,6.46,0.282,6.667,7.302,5.859,0.506,0,0,0,0,0
"2021-06-28 07:00:00",174,111.7,164.4,69.57,33.85,50.25716,7.771,8.11,7.262,0.233,7.832,8.46,7.313,0.325,0,0,0,0,0
"2021-06-28 07:30:00",175,160.2,471.1,87,65.25,72.1022,7.887,8.6,7.579,0.242,8.28,8.81,7.891,0.252,0,0,0,0,0
