"TOA5","Sanddune-Pen-2","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1.CR1","36561","PAR"
"TIMESTAMP","RECORD","PAR_Den_Avg","PAR_Den_Max","PAR_Den_Min","PAR_Tot_Tot"
"2021-06-29 01:00:00",526,0,0,0,0
"2021-06-29 01:15:00",527,0,0,0,0
"2021-06-29 01:30:00",528,0,0,0,0
"2021-06-29 01:45:00",529,0,0,0,0
"2021-06-29 02:00:00",530,0,0,0,0
"2021-06-29 02:15:00",531,0,0,0,0
"2021-06-29 02:30:00",532,0,0,0,0
"2021-06-29 02:45:00",533,0,0,0,0
"2021-06-29 03:00:00",534,0,0,0,0
"2021-06-29 03:15:00",535,0,0,0,0
"2021-06-29 03:30:00",536,0,0,0,0
"2021-06-29 03:45:00",537,0,0,0,0
"2021-06-29 04:00:00",538,0,0,0,0
"2021-06-29 04:15:00",539,0,0,0,0
"2021-06-29 04:30:00",540,0,0,0,0
"2021-06-29 04:45:00",541,0,0,0,0
"2021-06-29 05:00:00",542,0,0,0,0
"2021-06-29 05:15:00",543,0.254,0.817,0,0.05719781
"2021-06-29 05:30:00",544,3.686,7.354,0.817,0.8293536
"2021-06-29 05:45:00",545,17.01,27.78,8.17,3.827993
"2021-06-29 06:00:00",546,40.73,53.93,28.6,9.163889
"2021-06-29 06:15:00",547,109.2,156.1,55.57,24.56301
"2021-06-29 06:30:00",548,212,267.2,157.7,47.70931
"2021-06-29 06:45:00",549,321.5,373.4,269.7,72.33411
"2021-06-29 07:00:00",550,430.9,487.8,376.7,96.95284
"2021-06-29 07:15:00",551,549.2,609.5,491.1,123.562
"2021-06-29 07:30:00",552,673.2,733.6,613.6,151.46
"2021-06-29 07:45:00",553,801,864,737.7,180.1722
"2021-06-29 08:00:00",554,929,992,867,209.0978
"2021-06-29 08:15:00",555,1057,1119,994,237.8124
"2021-06-29 08:30:00",556,1185,1248,1123,266.5922
"2021-06-29 08:45:00",557,1312,1373,1250,295.2482
"2021-06-29 09:00:00",558,1433,1491,1375,322.5176
"2021-06-29 09:15:00",559,1551,1604,1494,348.9475
"2021-06-29 09:30:00",560,1659,1711,1607,373.3327
"2021-06-29 09:45:00",561,1761,1809,1712,396.2435
"2021-06-29 10:00:00",562,1858,1903,1811,417.9742
"2021-06-29 10:15:00",563,1951,1995,1904,438.8996
"2021-06-29 10:30:00",564,2038,2079,1996,458.6052
"2021-06-29 10:45:00",565,2118,2151,2079,476.5746
"2021-06-29 11:00:00",566,2036,2230,1505,458.0049
"2021-06-29 11:15:00",567,1796,2252,1573,404.0901
"2021-06-29 11:30:00",568,1996,2347,1614,449.1953
"2021-06-29 11:45:00",569,2372,2395,2346,533.7334
"2021-06-29 12:00:00",570,2420,2445,2396,544.4178
"2021-06-29 12:15:00",571,2460,2475,2445,553.5301
"2021-06-29 12:30:00",572,2490,2505,2471,560.1683
"2021-06-29 12:45:00",573,2507,2513,2499,564.001
"2021-06-29 13:00:00",574,2516,2522,2510,566.0696
"2021-06-29 13:15:00",575,2514,2523,2505,565.6
"2021-06-29 13:30:00",576,2422,2543,903,544.9798
"2021-06-29 13:45:00",577,2501,2508,2492,562.6411
"2021-06-29 14:00:00",578,2478,2492,2434,557.5013
"2021-06-29 14:15:00",579,2450,2471,2431,551.1558
"2021-06-29 14:30:00",580,2411,2432,2393,542.4968
"2021-06-29 14:45:00",581,2373,2393,2349,533.8583
"2021-06-29 15:00:00",582,2323,2348,2295,522.6082
"2021-06-29 15:15:00",583,2267,2293,2243,510.0195
"2021-06-29 15:30:00",584,2207,2240,2171,496.548
"2021-06-29 15:45:00",585,2138,2168,2101,480.9608
"2021-06-29 16:00:00",586,2057,2099,2015,462.9062
"2021-06-29 16:15:00",587,1973,2013,1935,443.9042
"2021-06-29 16:30:00",588,1883,1932,1833,423.7841
"2021-06-29 16:45:00",589,1785,1831,1738,401.7106
"2021-06-29 17:00:00",590,1681,1739,1626,378.3029
"2021-06-29 17:15:00",591,1575,1625,1518,354.3847
"2021-06-29 17:30:00",592,1461,1518,1402,328.6888
"2021-06-29 17:45:00",593,1346,1402,1286,302.9623
"2021-06-29 18:00:00",594,1224,1284,1161,275.4458
"2021-06-29 18:15:00",595,1105,1159,1040,248.6948
"2021-06-29 18:30:00",596,986,1036,923,221.7466
"2021-06-29 18:45:00",597,859,917,808,193.3278
"2021-06-29 19:00:00",598,748.3,805,693.6,168.3761
"2021-06-29 19:15:00",599,639.4,690.3,608.7,143.8603
"2021-06-29 19:30:00",600,541.8,608.7,471.7,121.8953
"2021-06-29 19:45:00",601,412.6,468.4,367.3,92.83083
"2021-06-29 20:00:00",602,295.2,364.8,223.6,66.41148
"2021-06-29 20:15:00",603,165.3,221.2,84.9,37.18654
"2021-06-29 20:30:00",604,65.55,81.6,46.52,14.7477
"2021-06-29 20:45:00",605,30.87,45.71,17.96,6.946144
"2021-06-29 21:00:00",606,9.16,17.14,3.266,2.061276
"2021-06-29 21:15:00",607,1.324,3.266,0,0.2980036
"2021-06-29 21:30:00",608,0,0,0,0
"2021-06-29 21:45:00",609,0,0,0,0
"2021-06-29 22:00:00",610,0,0,0,0
"2021-06-29 22:15:00",611,0,0,0,0
"2021-06-29 22:30:00",612,0,0,0,0
"2021-06-29 22:45:00",613,0,0,0,0
"2021-06-29 23:00:00",614,0,0,0,0
"2021-06-29 23:15:00",615,0,0,0,0
"2021-06-29 23:30:00",616,0,0,0,0
"2021-06-29 23:45:00",617,0,0,0,0
"2021-06-30 00:00:00",618,0,0,0,0
"2021-06-30 00:15:00",619,0,0,0,0
"2021-06-30 00:30:00",620,0,0,0,0
"2021-06-30 00:45:00",621,0,0,0,0
"2021-06-30 01:00:00",622,0,0,0,0
"2021-06-30 01:15:00",623,0,0,0,0
"2021-06-30 01:30:00",624,0,0,0,0
"2021-06-30 01:45:00",625,0,0,0,0
"2021-06-30 02:00:00",626,0,0,0,0
"2021-06-30 02:15:00",627,0,0,0,0
"2021-06-30 02:30:00",628,0,0,0,0
"2021-06-30 02:45:00",629,0,0,0,0
"2021-06-30 03:00:00",630,0,0,0,0
"2021-06-30 03:15:00",631,0,0,0,0
"2021-06-30 03:30:00",632,0,0,0,0
"2021-06-30 03:45:00",633,0,0,0,0
"2021-06-30 04:00:00",634,0,0,0,0
"2021-06-30 04:15:00",635,0,0,0,0
"2021-06-30 04:30:00",636,0,0,0,0
"2021-06-30 04:45:00",637,0,0,0,0
"2021-06-30 05:00:00",638,0,0,0,0
"2021-06-30 05:15:00",639,0.145,0.817,0,0.03268176
"2021-06-30 05:30:00",640,3.54,7.353,0.817,0.7966112
"2021-06-30 05:45:00",641,16.38,26.96,7.353,3.68495
"2021-06-30 06:00:00",642,41,54.74,27.78,9.224834
"2021-06-30 06:15:00",643,98.9,141.4,54.74,22.24151
"2021-06-30 06:30:00",644,194.7,249.2,143,43.818
"2021-06-30 06:45:00",645,299.3,357.9,251.7,67.33178
"2021-06-30 07:00:00",646,416,473.1,360.3,93.60844
"2021-06-30 07:15:00",647,534.2,593.9,476.3,120.1895
"2021-06-30 07:30:00",648,657.1,718,596.4,147.8569
"2021-06-30 07:45:00",649,783.9,849,719.6,176.3699
"2021-06-30 08:00:00",650,916,976,852,206.0033
"2021-06-30 08:15:00",651,1043,1107,979,234.704
"2021-06-30 08:30:00",652,1170,1223,1109,263.257
"2021-06-30 08:45:00",653,1290,1349,1226,290.1496
"2021-06-30 09:00:00",654,1408,1466,1350,316.9099
"2021-06-30 09:15:00",655,1527,1584,1469,343.6592
"2021-06-30 09:30:00",656,1638,1688,1587,368.5475
"2021-06-30 09:45:00",657,1741,1791,1691,391.8184
"2021-06-30 10:00:00",658,1838,1887,1791,413.5899
"2021-06-30 10:15:00",659,1933,1979,1889,434.9688
"2021-06-30 10:30:00",660,2022,2066,1980,454.9252
"2021-06-30 10:45:00",661,2103,2140,2067,473.212
"2021-06-30 11:00:00",662,2178,2216,2139,490.1401
"2021-06-30 11:15:00",663,2249,2277,2218,505.961
"2021-06-30 11:30:00",664,2308,2335,2278,519.2025
"2021-06-30 11:45:00",665,2363,2386,2334,531.6638
"2021-06-30 12:00:00",666,2408,2431,2386,541.8565
"2021-06-30 12:15:00",667,2447,2465,2430,550.6802
"2021-06-30 12:30:00",668,2481,2499,2465,558.2508
"2021-06-30 12:45:00",669,2503,2519,2488,563.2265
"2021-06-30 13:00:00",670,2543,2559,2519,572.1904
"2021-06-30 13:15:00",671,2545,2578,2499,572.7154
"2021-06-30 13:30:00",672,2154,2712,350.9,484.7108
"2021-06-30 13:45:00",673,2588,2657,2530,582.2936
"2021-06-30 14:00:00",674,2508,2525,2497,564.2961
"2021-06-30 14:15:00",675,2517,2593,2461,566.3044
"2021-06-30 14:30:00",676,2519,2584,2479,566.7421
"2021-06-30 14:45:00",677,2142,2578,491.2,481.8829
"2021-06-30 15:00:00",678,2237,2444,531.1,503.3189
"2021-06-30 15:15:00",679,2306,2332,2276,518.8705
"2021-06-30 15:30:00",680,2288,2324,2211,514.7051
"2021-06-30 15:45:00",681,2163,2208,2122,486.62
"2021-06-30 16:00:00",682,2080,2121,2050,467.966
"2021-06-30 16:15:00",683,2019,2047,2010,454.3232
"2021-06-30 16:30:00",684,1920,2083,907,432.094
"2021-06-30 16:45:00",685,417.8,809,227.6,93.9959
"2021-06-30 17:00:00",686,151,220.3,117.5,33.96612
"2021-06-30 17:15:00",687,193,199.1,158.3,43.41787
"2021-06-30 17:30:00",688,174.5,189.3,166.5,39.26909
"2021-06-30 17:45:00",689,170.6,186.1,163.2,38.37634
"2021-06-30 18:00:00",690,201.3,208.2,186.9,45.30057
"2021-06-30 18:15:00",691,215.5,219.6,208.2,48.47923
"2021-06-30 18:30:00",692,185.4,217.2,164.1,41.72273
"2021-06-30 18:45:00",693,167.1,169,164.1,37.60056
"2021-06-30 19:00:00",694,172,178,156.8,38.71115
"2021-06-30 19:15:00",695,134.3,155.1,123.3,30.22328
"2021-06-30 19:30:00",696,132.2,151.1,120.8,29.73731
"2021-06-30 19:45:00",697,138.4,152.7,105.3,31.13353
"2021-06-30 20:00:00",698,88.5,103.7,80,19.90239
"2021-06-30 20:15:00",699,70.09,79.2,57.97,15.77117
"2021-06-30 20:30:00",700,36.64,57.16,13.88,8.243034
"2021-06-30 20:45:00",701,8.75,13.07,5.716,1.968019
"2021-06-30 21:00:00",702,1.597,4.9,0,0.3593258
"2021-06-30 21:15:00",703,0,0,0,0
"2021-06-30 21:30:00",704,0,0,0,0
"2021-06-30 21:45:00",705,0,0,0,0
"2021-06-30 22:00:00",706,0,0,0,0
"2021-06-30 22:15:00",707,0,0,0,0
"2021-06-30 22:30:00",708,0,0,0,0
"2021-06-30 22:45:00",709,0,0,0,0
"2021-06-30 23:00:00",710,0,0,0,0
"2021-06-30 23:15:00",711,0,0,0,0
"2021-06-30 23:30:00",712,0,0,0,0
"2021-06-30 23:45:00",713,0,0,0,0
"2021-07-01 00:00:00",714,0,0,0,0
"2021-07-01 00:15:00",715,0,0,0,0
"2021-07-01 00:30:00",716,0,0,0,0
"2021-07-01 00:45:00",717,0,0,0,0
"2021-07-01 01:00:00",718,0,0,0,0
"2021-07-01 01:15:00",719,0,0,0,0
"2021-07-01 01:30:00",720,0,0,0,0
"2021-07-01 01:45:00",721,0,0,0,0
"2021-07-01 02:00:00",722,0,0,0,0
"2021-07-01 02:15:00",723,0,0,0,0
"2021-07-01 02:30:00",724,0,0,0,0
"2021-07-01 02:45:00",725,0,0,0,0
"2021-07-01 03:00:00",726,0,0,0,0
"2021-07-01 03:15:00",727,0,0,0,0
"2021-07-01 03:30:00",728,0,0,0,0
"2021-07-01 03:45:00",729,0,0,0,0
"2021-07-01 04:00:00",730,0,0,0,0
"2021-07-01 04:15:00",731,0,0,0,0
"2021-07-01 04:30:00",732,0,0,0,0
"2021-07-01 04:45:00",733,0,0,0,0
"2021-07-01 05:00:00",734,0,0,0,0
"2021-07-01 05:15:00",735,0.309,0.817,0,0.06941933
"2021-07-01 05:30:00",736,2.686,5.717,0.817,0.604367
"2021-07-01 05:45:00",737,12.25,21.24,5.717,2.756481
"2021-07-01 06:00:00",738,42.22,76.78,21.24,9.49912
"2021-07-01 06:15:00",739,98.5,116,76.78,22.1685
"2021-07-01 06:30:00",740,121.5,143.8,109.5,27.33953
"2021-07-01 06:45:00",741,103.2,109.5,99.7,23.23073
"2021-07-01 07:00:00",742,109.3,120.1,104.5,24.58477
"2021-07-01 07:15:00",743,131.8,148.6,120.9,29.64705
"2021-07-01 07:30:00",744,172.2,200.9,148.6,38.74399
"2021-07-01 07:45:00",745,285.1,359.3,202.5,64.1466
"2021-07-01 08:00:00",746,380.2,405.1,350.3,85.55517
"2021-07-01 08:15:00",747,310.4,366.7,277.7,69.84351
"2021-07-01 08:30:00",748,430.1,476.9,372.4,96.76532
"2021-07-01 08:45:00",749,544.2,712.1,482.6,122.4389
"2021-07-01 09:00:00",750,549.7,703.9,499.8,123.6898
"2021-07-01 09:15:00",751,1176,1782,574.9,264.5948
"2021-07-01 09:30:00",752,802,1600,574.9,180.4758
"2021-07-01 09:45:00",753,907,2164,629.6,204.1632
"2021-07-01 10:00:00",754,1445,2070,910,325.1279
"2021-07-01 10:15:00",755,1300,2241,887,292.4271
"2021-07-01 10:30:00",756,2138,2292,1036,480.9489
"2021-07-01 10:45:00",757,2032,2271,1483,457.2771
"2021-07-01 11:00:00",758,2247,2303,2097,505.6195
"2021-07-01 11:15:00",759,2315,2326,2239,520.8182
"2021-07-01 11:30:00",760,2340,2360,2322,526.5259
"2021-07-01 11:45:00",761,2378,2396,2360,535.0865
"2021-07-01 12:00:00",762,2435,2456,2395,547.7844
"2021-07-01 12:15:00",763,2282,2659,504.3,513.3756
"2021-07-01 12:30:00",764,2558,2612,2541,575.5704
"2021-07-01 12:45:00",765,2558,2565,2548,575.4426
"2021-07-01 13:00:00",766,2608,2664,2561,586.8022
"2021-07-01 13:15:00",767,2685,2726,2663,604.2016
"2021-07-01 13:30:00",768,2698,2889,572.8,607.1573
"2021-07-01 13:45:00",769,1851,2835,515.7,416.4881
"2021-07-01 14:00:00",770,2364,2929,545.1,531.8486
"2021-07-01 14:15:00",771,1756,3127,577.7,395.1397
"2021-07-01 14:30:00",772,1010,2912,563.9,227.3111
"2021-07-01 14:45:00",773,828,2561,573.6,186.3187
"2021-07-01 15:00:00",774,732.7,928,658.5,164.863
"2021-07-01 15:15:00",775,1179,1492,950,265.2364
"2021-07-01 15:30:00",776,1415,2857,899,318.3576
"2021-07-01 15:45:00",777,2427,2752,2162,546.1652
"2021-07-01 16:00:00",778,1812,2544,665.8,407.7132
"2021-07-01 16:15:00",779,998,2468,528,224.4614
"2021-07-01 16:30:00",780,897,1685,574.5,201.7692
"2021-07-01 16:45:00",781,642.6,1231,450.4,144.5814
"2021-07-01 17:00:00",782,314.1,442.3,220.3,70.67325
"2021-07-01 17:15:00",783,276.6,440.7,208.9,62.24518
"2021-07-01 17:30:00",784,828,1955,448.9,186.2522
"2021-07-01 17:45:00",785,753.6,1928,553.3,169.5566
"2021-07-01 18:00:00",786,953,1510,287.3,214.4481
"2021-07-01 18:15:00",787,429.9,1156,259.5,96.72684
"2021-07-01 18:30:00",788,631.1,1165,254.6,141.9931
"2021-07-01 18:45:00",789,190.2,241.6,164.9,42.78522
"2021-07-01 19:00:00",790,229.2,239.9,213.8,51.57074
"2021-07-01 19:15:00",791,239.2,265.3,214.6,53.82386
"2021-07-01 19:30:00",792,204.1,262.8,155.1,45.92336
"2021-07-01 19:45:00",793,142.6,151.8,133.9,32.09536
"2021-07-01 20:00:00",794,164,187.8,135.5,36.91059
"2021-07-01 20:15:00",795,105.6,133.9,73.48,23.76894
"2021-07-01 20:30:00",796,51,71.84,32.66,11.47504
"2021-07-01 20:45:00",797,18.51,31.84,7.348,4.164116
"2021-07-01 21:00:00",798,3.375,7.348,1.633,0.7593457
"2021-07-01 21:15:00",799,0.49,1.633,0,0.1102306
"2021-07-01 21:30:00",800,0,0,0,0
"2021-07-01 21:45:00",801,0,0,0,0
"2021-07-01 22:00:00",802,0,0,0,0
"2021-07-01 22:15:00",803,0,0,0,0
"2021-07-01 22:30:00",804,0,0,0,0
"2021-07-01 22:45:00",805,0,0,0,0
"2021-07-01 23:00:00",806,0,0,0,0
"2021-07-01 23:15:00",807,0,0,0,0
"2021-07-01 23:30:00",808,0,0,0,0
"2021-07-01 23:45:00",809,0,0,0,0
"2021-07-02 00:00:00",810,0,0,0,0
"2021-07-02 00:15:00",811,0,0,0,0
"2021-07-02 00:30:00",812,0,0,0,0
"2021-07-02 00:45:00",813,0,0,0,0
"2021-07-02 01:00:00",814,0,0,0,0
"2021-07-02 01:15:00",815,0,0,0,0
"2021-07-02 01:30:00",816,0,0,0,0
"2021-07-02 01:45:00",817,0,0,0,0
"2021-07-02 02:00:00",818,0,0,0,0
"2021-07-02 02:15:00",819,0,0,0,0
"2021-07-02 02:30:00",820,0,0,0,0
"2021-07-02 02:45:00",821,0,0,0,0
"2021-07-02 03:00:00",822,0,0,0,0
"2021-07-02 03:15:00",823,0,0,0,0
"2021-07-02 03:30:00",824,0,0,0,0
"2021-07-02 03:45:00",825,0,0,0,0
"2021-07-02 04:00:00",826,0,0,0,0
"2021-07-02 04:15:00",827,0,0,0,0
"2021-07-02 04:30:00",828,0,0,0,0
"2021-07-02 04:45:00",829,0,0,0,0
"2021-07-02 05:00:00",830,0,0,0,0
"2021-07-02 05:15:00",831,0,0,0,0
"2021-07-02 05:30:00",832,2.687,5.719,0,0.6045301
"2021-07-02 05:45:00",833,13.72,24.51,5.719,3.088096
"2021-07-02 06:00:00",834,41.81,59.64,25.33,9.407457
"2021-07-02 06:15:00",835,113.4,167.5,61.27,25.52208
"2021-07-02 06:30:00",836,216,254.9,169.1,48.60908
"2021-07-02 06:45:00",837,299.4,353.7,256.5,67.35815
"2021-07-02 07:00:00",838,405.9,456.6,357,91.32314
"2021-07-02 07:15:00",839,515.3,573.4,459.1,115.9478
"2021-07-02 07:30:00",840,638.4,704,576.6,143.6476
"2021-07-02 07:45:00",841,843,1026,707.3,189.6878
"2021-07-02 08:00:00",842,1094,1200,902,246.2307
"2021-07-02 08:15:00",843,1207,1339,703.8,271.5387
"2021-07-02 08:30:00",844,1081,1279,596.1,243.266
"2021-07-02 08:45:00",845,1303,1394,939,293.2777
"2021-07-02 09:00:00",846,1402,1465,1341,315.4509
"2021-07-02 09:15:00",847,1520,1573,1467,342.0211
"2021-07-02 09:30:00",848,1628,1680,1576,366.3526
"2021-07-02 09:45:00",849,1735,1786,1682,390.3756
"2021-07-02 10:00:00",850,1835,1881,1788,412.828
"2021-07-02 10:15:00",851,1926,1969,1884,433.2465
"2021-07-02 10:30:00",852,2013,2055,1969,453.0168
"2021-07-02 10:45:00",853,2096,2135,2057,471.644
"2021-07-02 11:00:00",854,2171,2205,2133,488.3784
"2021-07-02 11:15:00",855,2239,2271,2206,503.8577
"2021-07-02 11:30:00",856,2303,2331,2274,518.1905
"2021-07-02 11:45:00",857,2359,2386,2332,530.7183
"2021-07-02 12:00:00",858,2412,2435,2386,542.7245
"2021-07-02 12:15:00",859,2257,2703,473.3,507.8518
"2021-07-02 12:30:00",860,2490,2623,1852,560.22
"2021-07-02 12:45:00",861,2551,2579,2543,574.0716
"2021-07-02 13:00:00",862,1918,2888,470,431.5392
"2021-07-02 13:15:00",863,2660,2728,2618,598.4526
"2021-07-02 13:30:00",864,2429,2852,482.2,546.4543
"2021-07-02 13:45:00",865,2722,2765,2676,612.4787
"2021-07-02 14:00:00",866,1310,2872,447.1,294.6778
"2021-07-02 14:15:00",867,2587,2715,2450,582.0911
"2021-07-02 14:30:00",868,2351,2667,370.4,528.8894
"2021-07-02 14:45:00",869,2109,2763,493.6,474.4644
"2021-07-02 15:00:00",870,2319,2656,486.3,521.8702
"2021-07-02 15:15:00",871,1453,2837,717.1,326.9789
"2021-07-02 15:30:00",872,1297,2801,648.6,291.9238
"2021-07-02 15:45:00",873,2516,2687,2289,566.0358
"2021-07-02 16:00:00",874,1199,2462,464.2,269.7075
"2021-07-02 16:15:00",875,1434,2447,704.9,322.6058
"2021-07-02 16:30:00",876,572.6,1025,489.5,128.8423
"2021-07-02 16:45:00",877,588.1,1230,478.1,132.3219
"2021-07-02 17:00:00",878,1110,2228,501,249.8553
"2021-07-02 17:15:00",879,899,1943,484.6,202.2766
"2021-07-02 17:30:00",880,1338,1813,718.8,301.0787
"2021-07-02 17:45:00",881,598.3,1740,390.8,134.6198
"2021-07-02 18:00:00",882,734.6,1491,404.7,165.2857
"2021-07-02 18:15:00",883,571.6,1447,373.7,128.6134
"2021-07-02 18:30:00",884,324,474.8,297,72.90025
"2021-07-02 18:45:00",885,245.8,290.5,221.9,55.30938
"2021-07-02 19:00:00",886,392,844,264.4,88.19152
"2021-07-02 19:15:00",887,368.8,767,248.1,82.96887
"2021-07-02 19:30:00",888,177.3,244.8,143.6,39.89386
"2021-07-02 19:45:00",889,115.4,148.5,94.7,25.96906
"2021-07-02 20:00:00",890,91.9,106.9,75.08,20.67022
"2021-07-02 20:15:00",891,86.7,125.7,69.37,19.50476
"2021-07-02 20:30:00",892,50.98,70.19,33.46,11.47051
"2021-07-02 20:45:00",893,16.58,32.64,5.713,3.729682
"2021-07-02 21:00:00",894,2.866,5.713,0.816,0.6447539
"2021-07-02 21:15:00",895,0.2,0.816,0,0.04488778
"2021-07-02 21:30:00",896,0,0,0,0
"2021-07-02 21:45:00",897,0,0,0,0
"2021-07-02 22:00:00",898,0,0,0,0
"2021-07-02 22:15:00",899,0,0,0,0
"2021-07-02 22:30:00",900,0,0,0,0
"2021-07-02 22:45:00",901,0,0,0,0
"2021-07-02 23:00:00",902,0,0,0,0
"2021-07-02 23:15:00",903,0,0,0,0
"2021-07-02 23:30:00",904,0,0,0,0
"2021-07-02 23:45:00",905,0,0,0,0
"2021-07-03 00:00:00",906,0,0,0,0
"2021-07-03 00:15:00",907,0,0,0,0
"2021-07-03 00:30:00",908,0,0,0,0
"2021-07-03 00:45:00",909,0,0,0,0
"2021-07-03 01:00:00",910,0,0,0,0
"2021-07-03 01:15:00",911,0,0,0,0
"2021-07-03 01:30:00",912,0,0,0,0
"2021-07-03 01:45:00",913,0,0,0,0
"2021-07-03 02:00:00",914,0,0,0,0
"2021-07-03 02:15:00",915,0,0,0,0
"2021-07-03 02:30:00",916,0,0,0,0
"2021-07-03 02:45:00",917,0,0,0,0
"2021-07-03 03:00:00",918,0,0,0,0
"2021-07-03 03:15:00",919,0,0,0,0
"2021-07-03 03:30:00",920,0,0,0,0
"2021-07-03 03:45:00",921,0,0,0,0
"2021-07-03 04:00:00",922,0,0,0,0
"2021-07-03 04:15:00",923,0,0,0,0
"2021-07-03 04:30:00",924,0,0,0,0
"2021-07-03 04:45:00",925,0,0,0,0
"2021-07-03 05:00:00",926,0,0,0,0
"2021-07-03 05:15:00",927,0.036,0.817,0,0.00816909
"2021-07-03 05:30:00",928,2.56,4.902,0.817,0.5759457
"2021-07-03 05:45:00",929,12.22,20.42,5.719,2.749065
"2021-07-03 06:00:00",930,36.04,51.47,22.06,8.108364
"2021-07-03 06:15:00",931,88.4,131.5,53.1,19.88495
"2021-07-03 06:30:00",932,181.5,234.5,133.2,40.84355
"2021-07-03 06:45:00",933,287.8,335.7,236.1,64.74746
"2021-07-03 07:00:00",934,392.2,446.8,337.4,88.25419
"2021-07-03 07:15:00",935,509.4,572.5,449.3,114.6126
"2021-07-03 07:30:00",936,633.3,693.3,575,142.4936
"2021-07-03 07:45:00",937,758,826,696.6,170.5611
"2021-07-03 08:00:00",938,891,955,829,200.4153
"2021-07-03 08:15:00",939,1020,1079,956,229.4204
"2021-07-03 08:30:00",940,1143,1209,1082,257.1404
"2021-07-03 08:45:00",941,1271,1330,1212,285.9312
"2021-07-03 09:00:00",942,1393,1448,1332,313.4149
"2021-07-03 09:15:00",943,1509,1564,1451,339.5454
"2021-07-03 09:30:00",944,1619,1669,1567,364.3072
"2021-07-03 09:45:00",945,1722,1772,1672,387.5372
"2021-07-03 10:00:00",946,1823,1870,1773,410.2724
"2021-07-03 10:15:00",947,1916,1959,1873,431.1098
"2021-07-03 10:30:00",948,2003,2046,1962,450.7872
"2021-07-03 10:45:00",949,2086,2123,2046,469.2821
"2021-07-03 11:00:00",950,2160,2196,2125,485.9608
"2021-07-03 11:15:00",951,2230,2264,2198,501.7035
"2021-07-03 11:30:00",952,2292,2321,2262,515.7972
"2021-07-03 11:45:00",953,2344,2370,2321,527.3476
"2021-07-03 12:00:00",954,2392,2414,2369,538.2598
"2021-07-03 12:15:00",955,2442,2470,2415,549.4655
"2021-07-03 12:30:00",956,2487,2515,2466,559.6323
"2021-07-03 12:45:00",957,2521,2548,2500,567.2487
"2021-07-03 13:00:00",958,2155,2720,554,484.8692
"2021-07-03 13:15:00",959,1628,2891,661.7,366.2905
"2021-07-03 13:30:00",960,1434,2749,485.4,322.6783
"2021-07-03 13:45:00",961,2450,2829,703.3,551.1409
"2021-07-03 14:00:00",962,2086,2811,607,469.269
"2021-07-03 14:15:00",963,2516,2644,1407,566.0395
"2021-07-03 14:30:00",964,1818,2667,571.1,409.1388
"2021-07-03 14:45:00",965,1884,2690,533.5,423.9528
"2021-07-03 15:00:00",966,1726,2669,598.8,388.3484
"2021-07-03 15:15:00",967,965,2460,447.1,217.0156
"2021-07-03 15:30:00",968,1930,2440,516.4,434.1997
"2021-07-03 15:45:00",969,1020,2310,378.5,229.5544
"2021-07-03 16:00:00",970,2072,2224,559.6,466.2362
"2021-07-03 16:15:00",971,1995,2099,1942,448.8899
"2021-07-03 16:30:00",972,1864,1938,1796,419.508
"2021-07-03 16:45:00",973,1769,1834,1664,398.085
"2021-07-03 17:00:00",974,1680,1731,1646,378.0709
"2021-07-03 17:15:00",975,1546,1656,1137,347.8446
"2021-07-03 17:30:00",976,1325,1539,414.4,298.0679
"2021-07-03 17:45:00",977,1260,1397,596.4,283.3971
"2021-07-03 18:00:00",978,1105,1338,379.3,248.6974
"2021-07-03 18:15:00",979,1145,1222,1065,257.5973
"2021-07-03 18:30:00",980,954,1064,590.6,214.6269
"2021-07-03 18:45:00",981,896,964,809,201.6847
"2021-07-03 19:00:00",982,719.4,804,652.6,161.8548
"2021-07-03 19:15:00",983,582.4,649.4,407.9,131.0438
"2021-07-03 19:30:00",984,470.5,530.3,406.3,105.8535
"2021-07-03 19:45:00",985,300.6,404.7,125.6,67.63618
"2021-07-03 20:00:00",986,107.4,124,91.4,24.16283
"2021-07-03 20:15:00",987,76.95,91.4,62.83,17.31388
"2021-07-03 20:30:00",988,46.38,62.01,33.46,10.43643
"2021-07-03 20:45:00",989,21.04,32.64,11.43,4.733224
"2021-07-03 21:00:00",990,6.293,11.43,3.265,1.415999
"2021-07-03 21:15:00",991,0.816,3.265,0,0.1836478
"2021-07-03 21:30:00",992,0,0,0,0
"2021-07-03 21:45:00",993,0,0,0,0
"2021-07-03 22:00:00",994,0,0,0,0
"2021-07-03 22:15:00",995,0,0,0,0
"2021-07-03 22:30:00",996,0,0,0,0
"2021-07-03 22:45:00",997,0,0,0,0
"2021-07-03 23:00:00",998,0,0,0,0
"2021-07-03 23:15:00",999,0,0,0,0
"2021-07-03 23:30:00",1000,0,0,0,0
"2021-07-03 23:45:00",1001,0,0,0,0
"2021-07-04 00:00:00",1002,0,0,0,0
"2021-07-04 00:15:00",1003,0,0,0,0
"2021-07-04 00:30:00",1004,0,0,0,0
"2021-07-04 00:45:00",1005,0,0,0,0
"2021-07-04 01:00:00",1006,0,0,0,0
"2021-07-04 01:15:00",1007,0,0,0,0
"2021-07-04 01:30:00",1008,0,0,0,0
"2021-07-04 01:45:00",1009,0,0,0,0
