"TOA5","Sanddune-Pen-1","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1.CR1","36561","BattMin_PTemp"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp"
"TS","RN","",""
"","","Min","Smp"
"2021-07-16 14:00:00",526,13.54,43.87
"2021-07-16 15:00:00",527,13.44,44.34
"2021-07-16 16:00:00",528,13.43,38.9
"2021-07-16 17:00:00",529,13.49,26.5
"2021-07-16 18:00:00",530,13.68,26.25
"2021-07-16 19:00:00",531,13.67,27.91
"2021-07-16 20:00:00",532,13.62,23.5
"2021-07-16 21:00:00",533,13.28,21.92
"2021-07-16 22:00:00",534,13.11,18.61
"2021-07-16 23:00:00",535,12.99,15.7
"2021-07-17 00:00:00",536,12.9,17.06
"2021-07-17 01:00:00",537,12.83,15.17
"2021-07-17 02:00:00",538,12.79,14.06
"2021-07-17 03:00:00",539,12.74,14.44
"2021-07-17 04:00:00",540,12.71,13.3
"2021-07-17 05:00:00",541,12.7,12.81
"2021-07-17 06:00:00",542,12.69,12.49
"2021-07-17 07:00:00",543,12.76,14.32
"2021-07-17 08:00:00",544,13.83,24.3
"2021-07-17 09:00:00",545,13.77,31.09
"2021-07-17 10:00:00",546,13.76,37.19
"2021-07-17 11:00:00",547,13.75,40.26
"2021-07-17 12:00:00",548,13.71,44.39
"2021-07-17 13:00:00",549,13.61,44.39
"2021-07-17 14:00:00",550,13.51,44.71
"2021-07-17 15:00:00",551,13.48,36.81
"2021-07-17 16:00:00",552,13.51,37.35
"2021-07-17 17:00:00",553,13.48,35.12
"2021-07-17 18:00:00",554,13.56,33.43
"2021-07-17 19:00:00",555,13.6,32.95
"2021-07-17 20:00:00",556,13.47,27.91
"2021-07-17 21:00:00",557,13.24,23.27
"2021-07-17 22:00:00",558,13.07,20.64
"2021-07-17 23:00:00",559,12.95,19.94
"2021-07-18 00:00:00",560,12.88,17.04
"2021-07-18 01:00:00",561,12.82,17.09
"2021-07-18 02:00:00",562,12.77,18.43
"2021-07-18 03:00:00",563,12.73,16.34
"2021-07-18 04:00:00",564,12.71,14.23
"2021-07-18 05:00:00",565,12.69,11.59
"2021-07-18 06:00:00",566,12.69,10.72
"2021-07-18 07:00:00",567,12.74,12
"2021-07-18 08:00:00",568,13.86,24.72
"2021-07-18 09:00:00",569,13.76,31.86
"2021-07-18 10:00:00",570,13.74,35.68
"2021-07-18 11:00:00",571,13.74,39.62
"2021-07-18 12:00:00",572,13.69,40.72
"2021-07-18 13:00:00",573,13.6,42.5
"2021-07-18 14:00:00",574,13.46,46.46
"2021-07-18 15:00:00",575,13.45,41.34
"2021-07-18 16:00:00",576,13.48,40.72
"2021-07-18 17:00:00",577,13.44,41
"2021-07-18 18:00:00",578,13.43,36.81
"2021-07-18 19:00:00",579,13.52,34.65
"2021-07-18 20:00:00",580,13.52,28.53
"2021-07-18 21:00:00",581,13.22,25.73
"2021-07-18 22:00:00",582,13.04,24.95
"2021-07-18 23:00:00",583,12.93,24.28
"2021-07-19 00:00:00",584,12.85,23.58
"2021-07-19 01:00:00",585,12.81,22.39
"2021-07-19 02:00:00",586,12.77,19.39
"2021-07-19 03:00:00",587,12.73,18.61
"2021-07-19 04:00:00",588,12.72,16.61
"2021-07-19 05:00:00",589,12.7,13.85
"2021-07-19 06:00:00",590,12.7,12.28
"2021-07-19 07:00:00",591,12.75,13.85
"2021-07-19 08:00:00",592,13.83,24.04
"2021-07-19 09:00:00",593,13.79,35.8
"2021-07-19 10:00:00",594,13.72,44.6
"2021-07-19 11:00:00",595,13.68,41.1
"2021-07-19 12:00:00",596,13.64,41.57
"2021-07-19 13:00:00",597,13.55,44.81
"2021-07-19 14:00:00",598,13.44,45.73
"2021-07-19 15:00:00",599,13.35,45.96
"2021-07-19 16:00:00",600,13.31,45.35
"2021-07-19 17:00:00",601,13.3,41.43
"2021-07-19 18:00:00",602,13.38,42.25
"2021-07-19 19:00:00",603,13.38,39.17
"2021-07-19 20:00:00",604,13.37,33.32
"2021-07-19 21:00:00",605,13.13,27.69
"2021-07-19 22:00:00",606,12.97,25.7
"2021-07-19 23:00:00",607,12.88,25.01
"2021-07-20 00:00:00",608,12.82,24.28
"2021-07-20 01:00:00",609,12.78,22.53
"2021-07-20 02:00:00",610,12.75,19.42
"2021-07-20 03:00:00",611,12.73,17.66
"2021-07-20 04:00:00",612,12.72,17.66
"2021-07-20 05:00:00",613,12.71,17.44
"2021-07-20 06:00:00",614,12.71,14.66
"2021-07-20 07:00:00",615,12.74,15.46
"2021-07-20 08:00:00",616,13.76,23.81
"2021-07-20 09:00:00",617,13.67,29.22
"2021-07-20 10:00:00",618,13.65,31.72
"2021-07-20 11:00:00",619,13.67,31.02
"2021-07-20 12:00:00",620,13.71,28.99
"2021-07-20 13:00:00",621,13.61,34.5
"2021-07-20 14:00:00",622,13.51,38.99
"2021-07-20 15:00:00",623,13.47,36.81
"2021-07-20 16:00:00",624,13.48,37.27
"2021-07-20 17:00:00",625,13.42,36.69
"2021-07-20 18:00:00",626,13.5,33.47
"2021-07-20 19:00:00",627,13.43,28.62
"2021-07-20 20:00:00",628,13.32,21.75
"2021-07-20 21:00:00",629,13.17,18.77
"2021-07-20 22:00:00",630,13.03,17.72
"2021-07-20 23:00:00",631,12.93,16.94
"2021-07-21 00:00:00",632,12.85,17.92
"2021-07-21 01:00:00",633,12.8,18.66
"2021-07-21 02:00:00",634,12.76,17.21
"2021-07-21 03:00:00",635,12.73,16
"2021-07-21 04:00:00",636,12.71,15.95
"2021-07-21 05:00:00",637,12.7,16.14
"2021-07-21 06:00:00",638,12.69,16.04
"2021-07-21 07:00:00",639,12.7,16.41
"2021-07-21 08:00:00",640,13,18.69
"2021-07-21 09:00:00",641,13.82,22.95
"2021-07-21 10:00:00",642,13.76,23.96
"2021-07-21 11:00:00",643,13.66,32.77
"2021-07-21 12:00:00",644,13.67,35.96
"2021-07-21 13:00:00",645,13.63,36.9
"2021-07-21 14:00:00",646,13.53,39.22
"2021-07-21 15:00:00",647,13.45,40.72
"2021-07-21 16:00:00",648,13.44,39.48
"2021-07-21 17:00:00",649,13.42,40.44
"2021-07-21 18:00:00",650,13.42,35.24
"2021-07-21 19:00:00",651,13.55,31.62
"2021-07-21 20:00:00",652,13.55,32.01
"2021-07-21 21:00:00",653,13.22,25.43
"2021-07-21 22:00:00",654,13.05,22.5
"2021-07-21 23:00:00",655,12.94,21.12
"2021-07-22 00:00:00",656,12.86,21.84
"2021-07-22 01:00:00",657,12.81,20.96
"2021-07-22 02:00:00",658,12.77,17.36
"2021-07-22 03:00:00",659,12.73,15.34
"2021-07-22 04:00:00",660,12.71,13.12
"2021-07-22 05:00:00",661,12.7,13.85
"2021-07-22 06:00:00",662,12.69,14.16
"2021-07-22 07:00:00",663,12.73,15.12
"2021-07-22 08:00:00",664,13.84,22.56
"2021-07-22 09:00:00",665,13.68,30.29
"2021-07-22 10:00:00",666,13.66,31.79
"2021-07-22 11:00:00",667,13.67,31.51
"2021-07-22 12:00:00",668,13.62,34.31
"2021-07-22 13:00:00",669,13.59,34.11
"2021-07-22 14:00:00",670,13.53,38.16
"2021-07-22 15:00:00",671,13.47,39.75
"2021-07-22 16:00:00",672,13.41,38.21
"2021-07-22 17:00:00",673,13.42,40.58
"2021-07-22 18:00:00",674,13.41,40.96
"2021-07-22 19:00:00",675,13.41,38.99
"2021-07-22 20:00:00",676,13.49,33.51
"2021-07-22 21:00:00",677,13.16,27.09
"2021-07-22 22:00:00",678,13,23.93
"2021-07-22 23:00:00",679,12.89,22.19
"2021-07-23 00:00:00",680,12.83,20.74
"2021-07-23 01:00:00",681,12.79,20.31
"2021-07-23 02:00:00",682,12.76,18.35
"2021-07-23 03:00:00",683,12.73,17.46
"2021-07-23 04:00:00",684,12.71,16.44
"2021-07-23 05:00:00",685,12.7,15.73
"2021-07-23 06:00:00",686,12.7,15.21
"2021-07-23 07:00:00",687,12.71,16.39
"2021-07-23 08:00:00",688,13.17,17.16
"2021-07-23 09:00:00",689,14,17.04
"2021-07-23 10:00:00",690,13.98,18.25
"2021-07-23 11:00:00",691,13.75,23.75
"2021-07-23 12:00:00",692,13.68,34.61
"2021-07-23 13:00:00",693,13.6,38.86
"2021-07-23 14:00:00",694,13.59,37.35
"2021-07-23 15:00:00",695,13.48,40.96
"2021-07-23 16:00:00",696,13.42,39.94
"2021-07-23 17:00:00",697,13.44,38.08
"2021-07-23 18:00:00",698,13.47,38.08
"2021-07-23 19:00:00",699,13.48,35.84
"2021-07-23 20:00:00",700,13.55,31.37
"2021-07-23 21:00:00",701,13.2,24.84
"2021-07-23 22:00:00",702,13.03,20.83
"2021-07-23 23:00:00",703,12.93,19.26
"2021-07-24 00:00:00",704,12.85,17.56
"2021-07-24 01:00:00",705,12.8,17.69
"2021-07-24 02:00:00",706,12.76,16.89
"2021-07-24 03:00:00",707,12.73,15.7
"2021-07-24 04:00:00",708,12.7,12.84
"2021-07-24 05:00:00",709,12.69,12.09
"2021-07-24 06:00:00",710,12.68,10.93
"2021-07-24 07:00:00",711,12.72,13.61
"2021-07-24 08:00:00",712,13.85,22.11
"2021-07-24 09:00:00",713,13.73,27.18
"2021-07-24 10:00:00",714,13.7,31.23
"2021-07-24 11:00:00",715,13.69,34.65
"2021-07-24 12:00:00",716,13.7,36.77
"2021-07-24 13:00:00",717,13.61,39.89
"2021-07-24 14:00:00",718,13.48,43.66
"2021-07-24 15:00:00",719,13.39,44.02
"2021-07-24 16:00:00",720,13.34,43.66
"2021-07-24 17:00:00",721,13.32,44.07
"2021-07-24 18:00:00",722,13.33,34.46
"2021-07-24 19:00:00",723,13.53,30.12
"2021-07-24 20:00:00",724,13.35,26.19
"2021-07-24 21:00:00",725,13.12,22.33
"2021-07-24 22:00:00",726,12.98,22.47
"2021-07-24 23:00:00",727,12.88,22.28
"2021-07-25 00:00:00",728,12.82,20.61
"2021-07-25 01:00:00",729,12.78,21.15
"2021-07-25 02:00:00",730,12.75,21.67
"2021-07-25 03:00:00",731,12.72,19.84
"2021-07-25 04:00:00",732,12.7,16.64
"2021-07-25 05:00:00",733,12.69,14.23
"2021-07-25 06:00:00",734,12.69,13.92
"2021-07-25 07:00:00",735,12.71,14.54
"2021-07-25 08:00:00",736,13.8,22.19
"2021-07-25 09:00:00",737,13.71,29.32
"2021-07-25 10:00:00",738,13.67,33.29
"2021-07-25 11:00:00",739,13.65,35.52
"2021-07-25 12:00:00",740,13.66,38.08
"2021-07-25 13:00:00",741,13.58,40.3
"2021-07-25 14:00:00",742,13.47,42.4
"2021-07-25 15:00:00",743,13.36,45.46
"2021-07-25 16:00:00",744,13.27,45.84
"2021-07-25 17:00:00",745,13.28,39.66
"2021-07-25 18:00:00",746,13.37,39.66
"2021-07-25 19:00:00",747,13.42,37.95
"2021-07-25 20:00:00",748,13.38,32.88
"2021-07-25 21:00:00",749,13.13,24.36
"2021-07-25 22:00:00",750,12.98,20.72
"2021-07-25 23:00:00",751,12.88,23.07
"2021-07-26 00:00:00",752,12.81,20.69
"2021-07-26 01:00:00",753,12.78,20.21
"2021-07-26 02:00:00",754,12.75,19.57
"2021-07-26 03:00:00",755,12.72,17.01
"2021-07-26 04:00:00",756,12.7,15.8
"2021-07-26 05:00:00",757,12.69,15.82
"2021-07-26 06:00:00",758,12.69,14.73
"2021-07-26 07:00:00",759,12.71,14.73
"2021-07-26 08:00:00",760,13.8,21.23
"2021-07-26 09:00:00",761,13.69,26.74
"2021-07-26 10:00:00",762,13.67,31.62
"2021-07-26 11:00:00",763,13.69,35.92
"2021-07-26 12:00:00",764,13.67,41.72
"2021-07-26 13:00:00",765,13.55,45.62
"2021-07-26 14:00:00",766,13.43,47.03
"2021-07-26 15:00:00",767,13.33,46.46
"2021-07-26 16:00:00",768,13.29,46.12
"2021-07-26 17:00:00",769,13.28,43.45
"2021-07-26 18:00:00",770,13.31,42.11
"2021-07-26 19:00:00",771,13.36,39.04
"2021-07-26 20:00:00",772,13.39,32.04
"2021-07-26 21:00:00",773,13.12,25.01
"2021-07-26 22:00:00",774,12.96,21.75
"2021-07-26 23:00:00",775,12.87,22.92
"2021-07-27 00:00:00",776,12.82,23.87
"2021-07-27 01:00:00",777,12.78,23.55
"2021-07-27 02:00:00",778,12.75,23.24
"2021-07-27 03:00:00",779,12.72,19.13
"2021-07-27 04:00:00",780,12.7,18.92
"2021-07-27 05:00:00",781,12.7,17.51
"2021-07-27 06:00:00",782,12.69,16.02
"2021-07-27 07:00:00",783,12.72,15.39
"2021-07-27 08:00:00",784,13.79,23.32
"2021-07-27 09:00:00",785,13.7,30.33
"2021-07-27 10:00:00",786,13.67,34.58
"2021-07-27 11:00:00",787,13.66,37.91
"2021-07-27 12:00:00",788,13.63,40.16
"2021-07-27 13:00:00",789,13.53,42.95
"2021-07-27 14:00:00",790,13.44,44.34
"2021-07-27 15:00:00",791,13.35,45.46
"2021-07-27 16:00:00",792,13.3,45.73
"2021-07-27 17:00:00",793,13.31,42.11
"2021-07-27 18:00:00",794,13.34,43.76
"2021-07-27 19:00:00",795,13.34,36.36
"2021-07-27 20:00:00",796,13.38,30.91
"2021-07-27 21:00:00",797,13.1,23.7
"2021-07-27 22:00:00",798,12.96,20.1
"2021-07-27 23:00:00",799,12.86,19
"2021-07-28 00:00:00",800,12.81,19.49
"2021-07-28 01:00:00",801,12.77,18.51
"2021-07-28 02:00:00",802,12.74,16.46
"2021-07-28 03:00:00",803,12.71,15.29
"2021-07-28 04:00:00",804,12.7,15.46
"2021-07-28 05:00:00",805,12.69,15
"2021-07-28 06:00:00",806,12.68,13.14
"2021-07-28 07:00:00",807,12.71,13.66
"2021-07-28 08:00:00",808,13.79,23.47
"2021-07-28 09:00:00",809,13.73,30.33
"2021-07-28 10:00:00",810,13.72,38.47
"2021-07-28 11:00:00",811,13.68,44.87
"2021-07-28 12:00:00",812,13.64,42.55
"2021-07-28 13:00:00",813,13.54,41.57
"2021-07-28 14:00:00",814,13.47,40.91
"2021-07-28 15:00:00",815,13.4,40.54
"2021-07-28 16:00:00",816,13.38,39.3
"2021-07-28 17:00:00",817,13.38,38.34
"2021-07-28 18:00:00",818,13.4,36.44
"2021-07-28 19:00:00",819,13.46,31.05
"2021-07-28 20:00:00",820,13.46,27.5
"2021-07-28 21:00:00",821,13.15,24.72
"2021-07-28 22:00:00",822,13,19
"2021-07-28 23:00:00",823,12.9,19.49
"2021-07-29 00:00:00",824,12.83,19.34
"2021-07-29 01:00:00",825,12.78,19.21
"2021-07-29 02:00:00",826,12.75,19.65
"2021-07-29 03:00:00",827,12.72,19.36
"2021-07-29 04:00:00",828,12.7,18.87
"2021-07-29 05:00:00",829,12.69,18.25
"2021-07-29 06:00:00",830,12.68,17.77
"2021-07-29 07:00:00",831,12.69,17.46
"2021-07-29 08:00:00",832,12.8,17.44
"2021-07-29 09:00:00",833,13.79,19.49
"2021-07-29 10:00:00",834,13.81,22.9
"2021-07-29 11:00:00",835,13.72,25.58
"2021-07-29 12:00:00",836,13.65,33.17
"2021-07-29 13:00:00",837,13.61,38.99
"2021-07-29 14:00:00",838,13.49,41.34
"2021-07-29 15:00:00",839,13.4,41.34
"2021-07-29 16:00:00",840,13.36,39.08
"2021-07-29 17:00:00",841,13.34,41.81
"2021-07-29 18:00:00",842,13.35,35.68
"2021-07-29 19:00:00",843,13.46,35.87
"2021-07-29 20:00:00",844,13.52,30.4
"2021-07-29 21:00:00",845,13.17,25.22
"2021-07-29 22:00:00",846,13,23.07
"2021-07-29 23:00:00",847,12.89,21.29
"2021-07-30 00:00:00",848,12.83,19.44
"2021-07-30 01:00:00",849,12.78,19.63
"2021-07-30 02:00:00",850,12.75,18.89
"2021-07-30 03:00:00",851,12.72,18.64
"2021-07-30 04:00:00",852,12.7,17.72
"2021-07-30 05:00:00",853,12.69,16.56
"2021-07-30 06:00:00",854,12.68,15.87
"2021-07-30 07:00:00",855,12.69,16.61
"2021-07-30 08:00:00",856,13.86,21.21
"2021-07-30 09:00:00",857,13.75,23.07
"2021-07-30 10:00:00",858,13.7,38.68
"2021-07-30 11:00:00",859,13.67,38.95
"2021-07-30 12:00:00",860,13.65,42.7
"2021-07-30 13:00:00",861,13.55,41.77
"2021-07-30 14:00:00",862,13.48,39.53
"2021-07-30 15:00:00",863,13.4,40.82
"2021-07-30 16:00:00",864,13.38,39.53
"2021-07-30 17:00:00",865,13.38,28.01
"2021-07-30 18:00:00",866,13.52,33.4
"2021-07-30 19:00:00",867,13.52,28.1
"2021-07-30 20:00:00",868,13.51,21.4
"2021-07-30 21:00:00",869,13.21,18.17
"2021-07-30 22:00:00",870,13.05,16.14
"2021-07-30 23:00:00",871,12.94,13.64
"2021-07-31 00:00:00",872,12.86,13.49
"2021-07-31 01:00:00",873,12.8,13.54
"2021-07-31 02:00:00",874,12.76,13.64
"2021-07-31 03:00:00",875,12.72,13.78
"2021-07-31 04:00:00",876,12.7,14.16
"2021-07-31 05:00:00",877,12.68,14.42
"2021-07-31 06:00:00",878,12.67,14.56
"2021-07-31 07:00:00",879,12.67,15.02
"2021-07-31 08:00:00",880,12.81,17.14
"2021-07-31 09:00:00",881,13.8,21.59
"2021-07-31 10:00:00",882,13.8,22.22
"2021-07-31 11:00:00",883,13.71,17.26
"2021-07-31 12:00:00",884,13.86,18.07
"2021-07-31 13:00:00",885,13.75,23.58
"2021-07-31 14:00:00",886,13.78,24.63
"2021-07-31 15:00:00",887,13.77,26.16
"2021-07-31 16:00:00",888,13.74,28.27
"2021-07-31 17:00:00",889,13.73,29.68
"2021-07-31 18:00:00",890,13.71,27.59
"2021-07-31 19:00:00",891,13.78,24.51
"2021-07-31 20:00:00",892,13.56,20.31
"2021-07-31 21:00:00",893,13.32,17.89
"2021-07-31 22:00:00",894,13.16,16.54
"2021-07-31 23:00:00",895,13.04,15.9
"2021-08-01 00:00:00",896,12.94,15.82
"2021-08-01 01:00:00",897,12.86,15.26
"2021-08-01 02:00:00",898,12.8,13.64
"2021-08-01 03:00:00",899,12.75,12.88
"2021-08-01 04:00:00",900,12.71,12.98
"2021-08-01 05:00:00",901,12.68,14.04
"2021-08-01 06:00:00",902,12.67,13.99
"2021-08-01 07:00:00",903,12.68,14.3
"2021-08-01 08:00:00",904,13.85,19.26
"2021-08-01 09:00:00",905,13.78,24.42
"2021-08-01 10:00:00",906,13.76,28.07
"2021-08-01 11:00:00",907,13.76,30.64
"2021-08-01 12:00:00",908,13.75,32.4
"2021-08-01 13:00:00",909,13.71,35.04
"2021-08-01 14:00:00",910,13.66,36.85
"2021-08-01 15:00:00",911,13.62,36.57
"2021-08-01 16:00:00",912,13.58,36.12
"2021-08-01 17:00:00",913,13.58,35.87
"2021-08-01 18:00:00",914,13.58,35.2
"2021-08-01 19:00:00",915,13.62,32.88
"2021-08-01 20:00:00",916,13.55,23.99
"2021-08-01 21:00:00",917,13.26,20.69
"2021-08-01 22:00:00",918,13.1,18.92
"2021-08-01 23:00:00",919,12.98,18.23
"2021-08-02 00:00:00",920,12.89,17.51
"2021-08-02 01:00:00",921,12.82,17.64
"2021-08-02 02:00:00",922,12.77,17.16
"2021-08-02 03:00:00",923,12.73,14.61
"2021-08-02 04:00:00",924,12.7,12.53
"2021-08-02 05:00:00",925,12.67,10.67
"2021-08-02 06:00:00",926,12.66,9.71
"2021-08-02 07:00:00",927,12.67,10.45
"2021-08-02 08:00:00",928,13.91,19.28
"2021-08-02 09:00:00",929,13.88,28.72
"2021-08-02 10:00:00",930,13.8,34.27
"2021-08-02 11:00:00",931,13.76,34.42
"2021-08-02 12:00:00",932,13.75,36.08
"2021-08-02 13:00:00",933,13.68,38.25
"2021-08-02 14:00:00",934,13.57,42.01
"2021-08-02 15:00:00",935,13.46,43.25
"2021-08-02 16:00:00",936,13.44,41.67
"2021-08-02 17:00:00",937,13.44,31.3
"2021-08-02 18:00:00",938,13.65,27.18
"2021-08-02 19:00:00",939,13.68,30.6
"2021-08-02 20:00:00",940,13.55,24.33
"2021-08-02 21:00:00",941,13.25,21.29
"2021-08-02 22:00:00",942,13.08,20.15
"2021-08-02 23:00:00",943,12.97,18.2
"2021-08-03 00:00:00",944,12.88,16.79
"2021-08-03 01:00:00",945,12.81,15.97
"2021-08-03 02:00:00",946,12.76,15.36
"2021-08-03 03:00:00",947,12.73,15.26
"2021-08-03 04:00:00",948,12.69,15.14
"2021-08-03 05:00:00",949,12.67,15.14
"2021-08-03 06:00:00",950,12.66,14.68
"2021-08-03 07:00:00",951,12.67,14.35
"2021-08-03 08:00:00",952,13.13,15.09
"2021-08-03 09:00:00",953,13.81,18.89
"2021-08-03 10:00:00",954,13.71,25.01
"2021-08-03 11:00:00",955,13.71,26.65
"2021-08-03 12:00:00",956,13.69,30.46
"2021-08-03 13:00:00",957,13.63,32.62
"2021-08-03 14:00:00",958,13.6,33.14
"2021-08-03 15:00:00",959,13.63,29.68
"2021-08-03 16:00:00",960,13.69,24.13
"2021-08-03 17:00:00",961,13.71,16.76
"2021-08-03 18:00:00",962,13.48,14.73
"2021-08-03 19:00:00",963,13.47,14.59
"2021-08-03 20:00:00",964,13.55,14.68
"2021-08-03 21:00:00",965,13.38,13.99
"2021-08-03 22:00:00",966,13.22,12.65
"2021-08-03 23:00:00",967,13.1,11.59
"2021-08-04 00:00:00",968,12.99,11.11
"2021-08-04 01:00:00",969,12.9,10.38
"2021-08-04 02:00:00",970,12.82,9.75
"2021-08-04 03:00:00",971,12.76,9.03
"2021-08-04 04:00:00",972,12.72,8.28
"2021-08-04 05:00:00",973,12.68,8.04
"2021-08-04 06:00:00",974,12.66,7.618
"2021-08-04 07:00:00",975,12.66,8.9
"2021-08-04 08:00:00",976,14.01,12.6
"2021-08-04 09:00:00",977,13.85,20.48
"2021-08-04 10:00:00",978,13.81,29.85
"2021-08-04 11:00:00",979,13.85,36.24
"2021-08-04 12:00:00",980,13.82,38.86
"2021-08-04 13:00:00",981,13.73,39.57
"2021-08-04 14:00:00",982,13.65,37.4
"2021-08-04 15:00:00",983,13.61,36.81
"2021-08-04 16:00:00",984,13.6,35.2
"2021-08-04 17:00:00",985,13.57,33.96
"2021-08-04 18:00:00",986,13.61,34.27
"2021-08-04 19:00:00",987,13.63,34.31
"2021-08-04 20:00:00",988,13.58,27.03
"2021-08-04 21:00:00",989,13.28,20.74
"2021-08-04 22:00:00",990,13.11,16.34
"2021-08-04 23:00:00",991,12.99,16.54
"2021-08-05 00:00:00",992,12.9,14.16
"2021-08-05 01:00:00",993,12.82,11.49
"2021-08-05 02:00:00",994,12.77,10.18
"2021-08-05 03:00:00",995,12.72,9.66
"2021-08-05 04:00:00",996,12.68,8.63
"2021-08-05 05:00:00",997,12.65,8.41
"2021-08-05 06:00:00",998,12.64,8.41
"2021-08-05 07:00:00",999,12.64,9.88
"2021-08-05 08:00:00",1000,13.85,18.43
"2021-08-05 09:00:00",1001,13.77,26.01
"2021-08-05 10:00:00",1002,13.75,29.95
"2021-08-05 11:00:00",1003,13.73,32.12
"2021-08-05 12:00:00",1004,13.72,33.55
"2021-08-05 13:00:00",1005,13.67,36.32
"2021-08-05 14:00:00",1006,13.6,36.36
"2021-08-05 15:00:00",1007,13.57,36.36
"2021-08-05 16:00:00",1008,13.53,36
"2021-08-05 17:00:00",1009,13.56,36.12
"2021-08-05 18:00:00",1010,13.56,35.52
"2021-08-05 19:00:00",1011,13.59,29.32
"2021-08-05 20:00:00",1012,13.57,25.19
"2021-08-05 21:00:00",1013,13.26,20.8
"2021-08-05 22:00:00",1014,13.1,18.4
"2021-08-05 23:00:00",1015,12.97,15.95
"2021-08-06 00:00:00",1016,12.88,12.98
"2021-08-06 01:00:00",1017,12.81,11.61
"2021-08-06 02:00:00",1018,12.76,11.68
"2021-08-06 03:00:00",1019,12.72,12.84
"2021-08-06 04:00:00",1020,12.68,15.36
"2021-08-06 05:00:00",1021,12.66,16.29
"2021-08-06 06:00:00",1022,12.65,15.55
"2021-08-06 07:00:00",1023,12.65,16.69
"2021-08-06 08:00:00",1024,13.49,17.39
"2021-08-06 09:00:00",1025,13.76,26.34
"2021-08-06 10:00:00",1026,13.74,29.62
"2021-08-06 11:00:00",1027,13.72,35
"2021-08-06 12:00:00",1028,13.69,36.57
"2021-08-06 13:00:00",1029,13.64,31.69
"2021-08-06 14:00:00",1030,13.71,25.07
"2021-08-06 15:00:00",1031,13.75,23.01
"2021-08-06 16:00:00",1032,13.86,22.28
"2021-08-06 17:00:00",1033,13.76,27.56
"2021-08-06 18:00:00",1034,13.74,28.76
"2021-08-06 19:00:00",1035,13.74,26.31
"2021-08-06 20:00:00",1036,13.56,19.94
"2021-08-06 21:00:00",1037,13.3,16.59
"2021-08-06 22:00:00",1038,13.14,13.61
"2021-08-06 23:00:00",1039,13.03,11.52
"2021-08-07 00:00:00",1040,12.93,10.06
"2021-08-07 01:00:00",1041,12.85,10.2
"2021-08-07 02:00:00",1042,12.78,10.02
"2021-08-07 03:00:00",1043,12.74,8.79
"2021-08-07 04:00:00",1044,12.7,8.04
"2021-08-07 05:00:00",1045,12.66,7.706
"2021-08-07 06:00:00",1046,12.64,7.686
"2021-08-07 07:00:00",1047,12.64,7.028
"2021-08-07 08:00:00",1048,13.01,10.34
"2021-08-07 09:00:00",1049,13.94,13.33
"2021-08-07 10:00:00",1050,13.79,19.76
"2021-08-07 11:00:00",1051,13.78,26.93
"2021-08-07 12:00:00",1052,13.77,30.78
"2021-08-07 13:00:00",1053,13.7,32.92
"2021-08-07 14:00:00",1054,13.62,34.19
"2021-08-07 15:00:00",1055,13.6,32.3
"2021-08-07 16:00:00",1056,13.62,32.7
"2021-08-07 17:00:00",1057,13.61,32.59
"2021-08-07 18:00:00",1058,13.62,29.82
"2021-08-07 19:00:00",1059,13.7,27.78
"2021-08-07 20:00:00",1060,13.56,23.96
"2021-08-07 21:00:00",1061,13.28,17.36
"2021-08-07 22:00:00",1062,13.12,14.56
"2021-08-07 23:00:00",1063,13.01,13.38
"2021-08-08 00:00:00",1064,12.91,11.75
"2021-08-08 01:00:00",1065,12.83,12.51
"2021-08-08 02:00:00",1066,12.77,11.36
"2021-08-08 03:00:00",1067,12.72,9.28
"2021-08-08 04:00:00",1068,12.68,7.094
"2021-08-08 05:00:00",1069,12.65,7.618
"2021-08-08 06:00:00",1070,12.64,7.862
"2021-08-08 07:00:00",1071,12.64,7.774
"2021-08-08 08:00:00",1072,13.88,17.44
"2021-08-08 09:00:00",1073,13.77,23.78
"2021-08-08 10:00:00",1074,13.75,27.91
"2021-08-08 11:00:00",1075,13.75,30.98
"2021-08-08 12:00:00",1076,13.73,31.9
"2021-08-08 13:00:00",1077,13.67,33.17
"2021-08-08 14:00:00",1078,13.61,35.28
"2021-08-08 15:00:00",1079,13.56,36.04
"2021-08-08 16:00:00",1080,13.54,35.4
"2021-08-08 17:00:00",1081,13.54,35.12
"2021-08-08 18:00:00",1082,13.56,34.5
"2021-08-08 19:00:00",1083,13.6,33.21
"2021-08-08 20:00:00",1084,13.43,27.82
"2021-08-08 21:00:00",1085,13.2,19.81
"2021-08-08 22:00:00",1086,13.05,16.44
"2021-08-08 23:00:00",1087,12.94,14.49
"2021-08-09 00:00:00",1088,12.85,14.3
"2021-08-09 01:00:00",1089,12.79,14.06
"2021-08-09 02:00:00",1090,12.74,11.73
"2021-08-09 03:00:00",1091,12.7,9.71
"2021-08-09 04:00:00",1092,12.67,8.79
"2021-08-09 05:00:00",1093,12.64,10.27
"2021-08-09 06:00:00",1094,12.63,9.15
"2021-08-09 07:00:00",1095,12.64,7.97
"2021-08-09 08:00:00",1096,13.91,13.71
"2021-08-09 09:00:00",1097,13.8,22.08
"2021-08-09 10:00:00",1098,13.72,25.76
"2021-08-09 11:00:00",1099,13.72,30.16
"2021-08-09 12:00:00",1100,13.69,31.47
