"ID","Series","Repeat","Ambient Humidity","Ambient Temperature","Leaf Angle","Leaf Temp Differential","Light Intensity (PAR)","Phi2_250","PhiNO_250","PhiNPQ_250","time","Plant ID","Time of Day","User","Device ID","Latitude","Longitude","Issues"
2545244,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,14.72168,22.17,14.617,-1.4200000000000017,0,0.493,0.218,0.289,"02/21/2022 8:21 PM",2,20.366388888888892,"CRG","06:03:03:43",41.31261563,-105.5850552,""
2531514,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,37.51172,21.59,13.118,0.120000000000001,0,-1,0.155,0,"02/09/2022 8:19 PM",10,20.328055555555554,"CRG","06:03:03:43",41.31264391,-105.58506283,10
2531513,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,32.23926,22.19,9.377,0.4399999999999977,0,0.529,0.238,0.233,"02/09/2022 7:59 PM",7,19.997500000000002,"CRG","06:03:03:43",41.312622,-105.58500891,""
2513583,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,14.8418,25.09,88.474,0.1999999999999993,0,0.342,0.079,0.579,"12/20/2021 5:02 PM",7,17.035833333333336,"CRG","41:00:13:18",41.3126857,-105.5850001,""
2513582,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.38379,20.58,14.742,-1.889999999999997,0,0.545,0.137,0.318,"12/24/2021 9:26 AM",5,9.436111111111112,"CRG","41:00:13:18",41.3126485,-105.5849871,""
2513581,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.12012,23.68,18.105,-1.1099999999999994,0.024,0.538,0.134,0.327,"01/08/2022 2:20 PM",11,14.348333333333334,"CRG","41:00:13:18",41.3126404,-105.5849512,""
2513580,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.74023,27.12,12.315,0.629999999999999,0,0.422,0.1,0.478,"01/08/2022 3:18 PM",3,15.316111111111113,"CRG","41:00:13:18",41.3125905,-105.5851152,""
2513579,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.09375,28.64,14.995,-0.15000000000000213,0.559,0.403,0.089,0.508,"01/08/2022 3:39 PM",19,15.655277777777778,"CRG","41:00:13:18",41.3126896,-105.5850547,""
2513578,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.70508,28.63,16.904,-0.9599999999999973,0.208,0.363,0.083,0.554,"01/08/2022 3:46 PM",2,15.768055555555556,"CRG","41:00:13:18",41.3126352,-105.5850994,""
2513577,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.39355,22.96,15.013,0.4299999999999997,0.117,0.46,0.112,0.428,"01/17/2022 3:23 PM",2,15.386666666666667,"CRG","41:00:13:18",41.312629,-105.5852595,""
2513576,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.73145,24.14,14.986,0.08999999999999986,0.109,0.493,0.109,0.398,"01/17/2022 3:30 PM",3,15.50361111111111,"CRG","41:00:13:18",41.3125577,-105.585121,""
2513575,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.16016,25.27,11.611,0.6400000000000006,0,0.487,0.111,0.401,"01/17/2022 3:37 PM",23,15.623611111111112,"CRG","41:00:13:18",41.3126271,-105.5849693,""
2513574,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.98926,26.2,13.901,0.9700000000000024,0,0.307,0.078,0.615,"01/17/2022 3:44 PM",34,15.733333333333333,"CRG","41:00:13:18",41.3126471,-105.5849297,""
2513573,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.73535,26.95,7.326,0.7200000000000024,0,0.503,0.11,0.387,"01/17/2022 3:51 PM",26,15.853055555555555,"CRG","41:00:13:18",41.3128485,-105.584884,""
2513572,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.65137,17.46,13.874,0.48999999999999844,0,0.403,0.106,0.491,"01/26/2022 6:06 PM",2,18.10666666666667,"CRG","41:00:13:18",41.3126577,-105.5850958,""
2513571,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,36.48828,17.83,14.908,0.360000000000003,0,0.405,0.103,0.493,"01/26/2022 6:14 PM",19,18.240000000000002,"CRG","41:00:13:18",41.3126073,-105.5849868,""
2513570,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,34.61719,18.07,14.201,0.4800000000000004,0,0.346,0.089,0.565,"01/26/2022 6:20 PM",7,18.349444444444444,"CRG","41:00:13:18",41.3126555,-105.5849419,""
2513569,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.08203,18.37,12.04,0.5199999999999996,0,0.327,0.078,0.595,"01/26/2022 6:27 PM",3,18.46611111111111,"CRG","41:00:13:18",41.3125886,-105.5849912,""
2513568,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,35.55859,18.6,16.131,0.4299999999999997,0,0.263,0.066,0.671,"01/26/2022 6:35 PM",27,18.585277777777776,"CRG","41:00:13:18",41.3126324,-105.5850027,""
2513567,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.52051,17.92,9.106,-0.39000000000000057,0,0.501,0.124,0.376,"01/26/2022 6:54 PM",26,18.915,"CRG","41:00:13:18",41.312586,-105.5850368,""
2513565,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.1709,20.91,94.263,-3.8200000000000003,0,0.461,0.139,0.4,"01/26/2022 6:28 PM",5,18.47861111111111,"CRG","01:12:37:24",41.31261939,-105.58501607,""
2513564,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.61328,20.19,12.278,-1.7000000000000028,0,0.326,0.11,0.564,"01/26/2022 6:35 PM",23,18.59583333333333,"CRG","01:12:37:24",41.31264409,-105.58501817,""
2513563,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,30.33008,19.54,12.169,-1.1499999999999986,0,0.408,0.145,0.447,"01/26/2022 6:42 PM",18,18.71611111111111,"CRG","01:12:37:24",41.31264039,-105.58502164,""
2512192,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,32.55859,19.46,12.441,-1.2699999999999996,0,0.294,0.103,0.603,"01/26/2022 6:49 PM",15,18.823888888888888,"CRG","01:12:37:24",41.31262943,-105.58502076,""
2512191,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.87109,18.19,14.088,0.259999999999998,0,0.483,0.136,0.381,"01/26/2022 6:48 PM",34,18.803611111111113,"CRG","41:00:13:18",41.3126701,-105.5850376,""
2512190,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,34.03516,18.61,4.29,1.1700000000000017,0,0.437,0.12,0.443,"01/26/2022 6:41 PM",1,18.69611111111111,"CRG","41:00:13:18",41.3126097,-105.5850018,""
2512189,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.30664,20.87,7.204,-1.5800000000000018,0,0.233,0.069,0.698,"01/26/2022 6:21 PM","13 redo",18.36388888888889,"CRG","01:12:37:24",41.312783,-105.5857287,""
2512188,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.22559,20.59,7.623,-1.4600000000000009,0,0.025,0.016,0.959,"01/26/2022 6:15 PM",13,18.2575,"CRG","01:12:37:24",41.31263092,-105.58504611,""
2512187,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.42676,20.55,22.038,-1.120000000000001,0,0.475,0.166,0.36,"01/26/2022 6:08 PM",16,18.133333333333333,"CRG","01:12:37:24",41.31267506,-105.5849497,""
2493138,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.55566,28.46,24.476,0.34999999999999787,0.077,0.623,0.179,0.198,"01/08/2022 3:47 PM",16,15.787777777777778,"CRG","06:03:03:43",41.3127052,-105.58502027,""
2493137,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.1709,28.41,17.439,0.3000000000000007,0.191,0.307,0.068,0.626,"01/08/2022 3:32 PM","6 second try",15.543888888888889,"CRG","41:00:13:18",41.3126872,-105.5850406,""
2493136,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.62402,27.85,21.296,0.5799999999999983,0,0.201,0.046,0.753,"01/08/2022 3:25 PM",6,15.428055555555554,"CRG","41:00:13:18",41.3126641,-105.5850202,""
2493135,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.51465,26.19,12.504,0.5999999999999979,0.372,0.263,0.053,0.684,"01/08/2022 3:12 PM",23,15.201944444444443,"CRG","41:00:13:18",41.3126318,-105.5850055,""
2493134,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.22168,25.66,7.063,0.48999999999999844,0.098,0.292,0.071,0.637,"01/08/2022 3:05 PM",11,15.094166666666668,"CRG","41:00:13:18",41.3126376,-105.585069,""
2493133,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.16699,25.17,5.843,1.2999999999999972,1.227,0.312,0.078,0.611,"01/08/2022 2:58 PM",38,14.969166666666666,"CRG","41:00:13:18",41.312603,-105.5850368,""
2493132,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.56543,24.85,0.633,1.0999999999999979,0.819,0.336,0.08,0.583,"01/08/2022 2:50 PM",21,14.84888888888889,"CRG","41:00:13:18",41.3126656,-105.5849515,""
2493131,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.99609,24.73,16.931,0.6600000000000001,0.106,0.279,0.069,0.652,"01/08/2022 2:43 PM",30,14.729166666666666,"CRG","41:00:13:18",41.3126298,-105.5850632,""
2493130,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.68848,24.4,6.558,0.11000000000000298,0.204,0.459,0.108,0.433,"01/08/2022 2:35 PM",26,14.58888888888889,"CRG","41:00:13:18",41.3126534,-105.5849166,""
2493129,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.31836,23.99,11.696,-0.4599999999999973,1.248,0.505,0.129,0.366,"01/08/2022 2:28 PM",15,14.478055555555555,"CRG","41:00:13:18",41.3126512,-105.5850236,""
2481842,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.5752,21.21,4.253,0.259999999999998,0.106,0.531,0.131,0.338,"12/24/2021 10:03 AM",26,10.054444444444446,"CRG","41:00:13:18",41.3126102,-105.5849736,""
2481841,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.71484,21.04,6.675,-0.129999999999999,0,0.534,0.146,0.32,"12/24/2021 9:56 AM",15,9.944166666666668,"CRG","41:00:13:18",41.3126483,-105.5848837,""
2481840,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.58691,20.87,12.974,-0.26000000000000156,0,0.474,0.12,0.405,"12/24/2021 9:49 AM",34,9.819722222222222,"CRG","41:00:13:18",41.3126369,-105.5849778,""
2481839,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.23438,20.61,19.122,-0.21999999999999886,0,0.476,0.124,0.4,"12/24/2021 9:42 AM",11,9.70722222222222,"CRG","41:00:13:18",41.3126141,-105.5849941,""
2481838,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.21875,20.39,8.702,-1.3599999999999994,0.117,0.28,0.07,0.65,"12/24/2021 9:34 AM",27,9.571388888888889,"CRG","41:00:13:18",41.3126573,-105.5851191,""
2478641,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.47754,25.36,13.72,0.5899999999999999,0.454,0.434,0.104,0.461,"12/20/2021 5:09 PM",3,17.16583333333333,"CRG","41:00:13:18",41.3125492,-105.585047,""
2478637,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.62012,24.44,6.537,0.36999999999999744,0,0.456,0.109,0.435,"12/20/2021 4:55 PM",13,16.91888888888889,"CRG","41:00:13:18",41.3127176,-105.5849956,""
2478631,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.36816,23.7,7.263,-0.029999999999997584,0,0.401,0.091,0.508,"12/20/2021 4:47 PM",8,16.78777777777778,"CRG","41:00:13:18",41.3125816,-105.5850494,""
2478616,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.48828,22.68,20.101,-0.7699999999999996,0,0.511,0.12,0.369,"12/20/2021 4:36 PM",16,16.613333333333333,"CRG","41:00:13:18",41.3126206,-105.5850616,""
2478615,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.94141,21.77,15.501,-1.620000000000001,0,0.439,0.107,0.454,"12/20/2021 4:28 PM",2,16.467777777777776,"CRG","41:00:13:18",41.3125919,-105.5850736,""
2473499,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.97754,24.38,10.803,-0.48999999999999844,0,0.515,0.126,0.359,"12/16/2021 12:32 PM",19,12.541666666666666,"CRG","41:00:13:18",41.3125761,-105.5849862,""
