"TOA5","60956","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1_05252022.CR1","21407","Pen1_table"
"TIMESTAMP","RECORD","windSpeed_Avg","windDirection_Avg","GustWindSpeed_Avg","AirTemp_Avg","XOrientation_Avg","YOrientation_Avg","CompassHeading_Avg","N_Wind_Avg","E_Wind_Avg","GustWindSpeed2_Avg","windSpeed_Max","windDirection_Max","GustWindSpeed_Max","AirTemp_Max","XOrientation_Max","YOrientation_Max","CompassHeading_Max","N_Wind_Max","E_Wind_Max","GustWindSpeed2_Max","windSpeed_Min","windDirection_Min","GustWindSpeed_Min","AirTemp_Min","XOrientation_Min","YOrientation_Min","CompassHeading_Min","N_Wind_Min","E_Wind_Min","GustWindSpeed2_Min","windSpeed_Std","windDirection_Std","GustWindSpeed_Std","AirTemp_Std","XOrientation_Std","YOrientation_Std","CompassHeading_Std","N_Wind_Std","E_Wind_Std","GustWindSpeed2_Std","PAR_Den_Avg","PAR_Den_Max","PAR_Den_Min","PAR_Den_Std","PAR_Tot_Tot","TT_C_Avg","TT_C_Max","TT_C_Min","TT_C_Std","TT_C_2_Avg","TT_C_2_Max","TT_C_2_Min","TT_C_2_Std","TT_C_3_Avg","TT_C_3_Max","TT_C_3_Min","TT_C_3_Std","Rain_mm_Tot","TmV_Avg(1)","TmV_Avg(2)","TmV_Avg(3)","SBTemp_Avg(1)","SBTemp_Avg(2)","SBTemp_Avg(3)","TargTemp_Avg(1)","TargTemp_Avg(2)","TargTemp_Avg(3)","TmV_Std(1)","TmV_Std(2)","TmV_Std(3)","SBTemp_Std(1)","SBTemp_Std(2)","SBTemp_Std(3)","TargTemp_Std(1)","TargTemp_Std(2)","TargTemp_Std(3)","vaporPress_Avg","temperature_Avg","relativeHumidity_Avg","atmosphericPress_Avg","vaporPress_Max","temperature_Max","relativeHumidity_Max","atmosphericPress_Max","vaporPress_Min","temperature_Min","relativeHumidity_Min","atmosphericPress_Min","vaporPress_Std","temperature_Std","relativeHumidity_Std","atmosphericPress_Std","VWC_S1_Avg","T_S1_Avg","VWC_S2_Avg","T_S2_Avg","VWC_S3_Avg","T_S3_Avg","VWC_S4_Avg","T_S4_Avg","VWC_M1_Avg","T_M1_Avg","VWC_M2_Avg","T_M2_Avg","VWC_M3_Avg","T_M3_Avg","VWC_M4_Avg","T_M4_Avg","VWC_N1_Avg","T_N1_Avg","VWC_N2_Avg","T_N2_Avg","VWC_N3_Avg","T_N3_Avg","VWC_N4_Avg","T_N4_Avg","VWC_S1_Std","T_S1_Std","VWC_S2_Std","T_S2_Std","VWC_S3_Std","T_S3_Std","VWC_S4_Std","T_S4_Std","VWC_M1_Std","T_M1_Std","VWC_M2_Std","T_M2_Std","VWC_M3_Std","T_M3_Std","VWC_M4_Std","T_M4_Std","VWC_N1_Std","T_N1_Std","VWC_N2_Std","T_N2_Std","VWC_N3_Std","T_N3_Std","VWC_N4_Std","T_N4_Std"
"TS","RN","m/s","hdg","m/s","C","hdg","hdg","hdg","m/s","m/s","m/s","m/s","hdg","m/s","C","hdg","hdg","hdg","m/s","m/s","m/s","m/s","hdg","m/s","C","hdg","hdg","hdg","m/s","m/s","m/s","m/s","hdg","m/s","C","hdg","hdg","hdg","m/s","m/s","m/s","umol/s/m^2","umol/s/m^2","umol/s/m^2","umol/s/m^2","mmol/m^2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","kPa","C","unitless","kPa","kPa","C","unitless","kPa","kPa","C","unitless","kPa","kPa","C","unitless","kPa","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C","m3/m3","C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Avg","Max","Min","Std","Tot","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Std","Std","Std","Std","Std","Std","Std","Std","Std","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Min","Min","Min","Min","Std","Std","Std","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std"
"2022-06-06 00:30:00",543,1.017,158.3,1.169,9.79,0.557,-1.666,0,0.366,0.326,1.169,2.96,356.3,3.36,10.7,0.8,-1.4,0,2.95,2.19,3.36,0.26,2.4,0.31,8.2,0.3,-1.9,0,-1.8,-1.32,0.31,0.58,124.7,0.623,0.695,0.091,0.105,0,0.796,0.705,0.623,0.061,0.79,0,0.212,0.02765895,6.803,7.496,6.24,0.304,1.517,1.938,1.073,0.234,NAN,NAN,NAN,NAN,0,-0.172,2.94,-0.295,9.03,-52.47,-52.38,4.901,28.95,-70.42,0.008,0.28,0.325,0.339,0.011,0.019,0.227,5.13,16.91,0.848,9.98,0.692,79.24,0.868,10.4,0.728,79.25,0.81,8.6,0.679,79.23,0.012,0.422,0.013,0.006,0.089,15.5,0.088,13.9,0.096,12.62,0.092,11.3,0.098,14.25,0.093,14.6,0.069,12.8,0.097,10.8,0.122,15.4,0.1,14.2,0.118,15.8,0.076,11.14,0,0,0,0,0,0.036,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
"2022-06-06 01:00:00",544,1.923,104.4,2.182,9.43,0.566,-1.642,0,-0.634,1.557,2.182,3.82,146.2,4.14,11.8,0.9,-1.3,0,1.55,3.4,4.14,0.18,7.3,0.22,8.2,0.3,-2,0,-2.47,0.02,0.22,0.845,34.37,0.934,0.912,0.108,0.126,0,1.017,0.741,0.934,0,0,0,0,0,7.169,8.24,6.391,0.504,3.07,4.813,1.129,1.25,NAN,NAN,NAN,NAN,0,-0.12,3.051,0.102,8.54,-52.47,-52.38,5.632,31.05,NAN,0.013,0.186,0.524,0.365,0.014,0.018,0.582,3.465,NAN,0.851,9.46,0.72,79.22,0.902,11.3,0.745,79.23,0.813,8.4,0.661,79.2,0.024,0.936,0.026,0.008,0.089,15.44,0.088,13.96,0.096,12.7,0.092,11.3,0.098,14.3,0.093,14.6,0.069,12.86,0.097,10.8,0.122,15.31,0.1,14.2,0.118,15.8,0.076,11.2,0,0.049,0,0.05,0,0,0,0,0,0,0,0.01,0,0.048,0,0,0,0.025,0,0,0,0,0,0
"2022-06-06 01:30:00",545,2.248,139.7,2.405,9.14,0.576,-1.659,0,-1.752,1.316,2.405,3.57,171.2,3.86,9.9,0.8,-1.4,0,0.28,2.22,3.86,0.31,61.7,0.34,8.9,0.4,-1.9,0,-3.05,0.29,0.34,0.661,17.56,0.683,0.281,0.083,0.094,0,0.705,0.435,0.683,0.044,0.79,0,0.181,0.01975824,7.796,8.09,7.589,0.106,4.253,4.76,3.858,0.246,NAN,NAN,NAN,NAN,0,-0.092,3.052,0.261,8.95,-52.47,-52.37,6.691,31.11,-41.81,0.013,0.101,0.228,0.147,0.011,0.018,0.178,1.817,8.46,0.845,9.43,0.716,79.22,0.871,10.5,0.739,79.23,0.828,9,0.677,79.21,0.01,0.468,0.019,0.007,0.089,15.4,0.088,14,0.096,12.7,0.092,11.3,0.098,14.3,0.093,14.7,0.069,12.9,0.097,10.8,0.121,15.24,0.1,14.2,0.118,15.86,0.076,11.2,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.048,0,0,0,0.049,0,0
"2022-06-06 02:00:00",546,1.729,126.8,1.893,9.5,0.566,-1.641,0,-0.956,1.033,1.893,3.14,178.3,4.15,9.9,0.7,-1.3,0,0.65,2.83,4.15,0.31,39.4,0.4,8.9,0.4,-1.9,0,-2.95,0.05,0.4,0.551,38.03,0.592,0.265,0.078,0.117,0,0.996,0.565,0.592,0.114,0.79,0,0.278,0.0513683,8.3,8.59,7.969,0.174,5.043,5.242,4.715,0.171,NAN,NAN,NAN,NAN,0,-0.067,3.206,0.494,9.05,-52.46,-52.37,7.376,33.84,-32.61,0.008,0.135,0.158,0.171,0.009,0.016,0.196,2.395,5.763,0.868,9.62,0.726,79.23,0.878,10,0.744,79.24,0.857,9.2,0.712,79.22,0.005,0.284,0.011,0.005,0.089,15.32,0.087,14,0.096,12.7,0.092,11.3,0.098,14.3,0.093,14.7,0.069,12.9,0.097,10.8,0.121,15.18,0.1,14.2,0.118,15.9,0.076,11.2,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0
"2022-06-06 02:30:00",547,0.911,150.9,0.999,9.04,0.571,-1.651,0,-0.589,0.273,0.999,1.92,350,2.01,9.4,0.7,-1.4,0,0.48,1.03,2.01,0.17,5.2,0.18,8.6,0.4,-1.9,0,-1.9,-0.79,0.18,0.409,71.49,0.425,0.224,0.082,0.101,0,0.642,0.402,0.425,0.044,0.79,0,0.181,0.0197568,7.936,8.19,7.664,0.146,4.966,5.546,4.579,0.31,NAN,NAN,NAN,NAN,0,-0.067,3.312,0.405,8.81,-52.46,-52.37,7.119,NAN,NAN,0.012,0.775,0.654,0.194,0.012,0.016,0.143,NAN,NAN,0.872,9.16,0.752,79.22,0.882,9.6,0.767,79.23,0.86,8.8,0.728,79.21,0.005,0.214,0.01,0.007,0.088,15.27,0.087,14,0.096,12.78,0.092,11.3,0.098,14.3,0.093,14.7,0.069,12.9,0.096,10.8,0.121,15.08,0.1,14.2,0.118,15.9,0.076,11.2,0,0.046,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
"2022-06-06 03:00:00",548,1.091,186.8,1.184,8.85,0.563,-1.649,0,-0.98,-0.051,1.184,1.86,306.9,1.95,9.4,0.7,-1.4,0,0.32,0.66,1.95,0.36,124.2,0.4,8.3,0.4,-1.9,0,-1.8,-1.27,0.4,0.371,32.55,0.373,0.265,0.075,0.107,0,0.447,0.404,0.373,0.035,0.79,0,0.163,0.01580562,7.955,8.11,7.83,0.062,5.252,5.518,5.124,0.094,NAN,NAN,NAN,NAN,0,-0.055,3.797,0.982,8.61,-52.46,-52.38,7.196,43.73,-16.59,0.005,0.197,0.205,0.093,0.011,0.017,0.049,3.026,5.929,0.874,9.07,0.759,79.21,0.884,9.4,0.78,79.22,0.866,8.6,0.742,79.2,0.003,0.251,0.013,0.007,0.089,15.2,0.087,14,0.096,12.8,0.092,11.3,0.098,14.3,0.093,14.7,0.069,12.9,0.096,10.8,0.121,14.98,0.1,14.2,0.118,15.9,0.076,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,0,0,0,0,0
"2022-06-06 03:30:00",549,2.298,154,2.468,8.96,0.564,-1.649,0,-1.945,1.029,2.468,4.72,189.8,4.84,9.5,0.8,-1.3,0,-1.06,3.02,4.84,1.32,125.4,1.36,8.2,0.4,-1.9,0,-4.13,-0.27,1.36,0.68,17.4,0.739,0.249,0.089,0.118,0,0.557,0.769,0.739,0.035,0.79,0,0.163,0.01580541,8.2,8.46,7.94,0.121,5.486,5.651,5.267,0.084,NAN,NAN,NAN,NAN,0,-0.046,3.763,1.055,8.66,-52.46,-52.37,7.451,43.23,-14.27,0.004,0.097,0.109,0.196,0.014,0.014,0.131,1.562,3.198,0.882,9.01,0.769,79.24,0.893,9.5,0.786,79.28,0.865,8.5,0.751,79.21,0.005,0.256,0.01,0.021,0.088,15.12,0.087,14,0.096,12.8,0.092,11.32,0.098,14.3,0.093,14.7,0.069,12.95,0.096,10.8,0.121,14.88,0.1,14.19,0.118,15.9,0.076,11.21,0,0.038,0,0,0,0,0,0.043,0,0,0,0,0,0.05,0,0,0,0.039,0,0.03,0,0,0,0.023
"2022-06-06 04:00:00",550,3.908,205.1,4.333,10.67,0.57,-1.612,0,-3.124,-1.57,4.333,6.13,263.1,6.76,12.5,0.9,-1,0,-0.5,1.33,6.76,0.9,158.2,0.93,9.1,0.2,-2.3,0,-5.35,-5.85,0.93,1.211,26.53,1.341,1.234,0.166,0.222,0,1.151,1.787,1.341,0.132,0.79,0,0.295,0.05927009,9.3,10.57,8.34,0.73,6.725,7.889,5.548,0.716,NAN,NAN,NAN,NAN,0,-0.05,3.397,0.988,9.76,-52.44,-52.34,8.48,37.06,-16.49,0.008,0.294,0.23,0.654,0.021,0.025,0.587,5.185,7.386,0.854,10.57,0.674,79.28,0.89,12.5,0.757,79.3,0.783,9.2,0.543,79.27,0.04,1.166,0.081,0.008,0.088,15.04,0.087,14,0.096,12.8,0.092,11.4,0.098,14.2,0.093,14.7,0.069,13,0.097,10.87,0.121,14.78,0.1,14.1,0.118,15.99,0.076,11.3,0,0.048,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0.044,0,0.04,0,0,0,0.025,0,0
